doi,author,gender,position,position.rank
10.1109/VAST.2009.5333911,Dirk Bartz,male,4,L
10.1109/VAST.2009.5333917,Boonthanome Nouanesengsy,male,1,F
10.1109/VAST.2009.5333917,Sang-Cheol Seok,male,2,M
10.1109/VAST.2009.5333917,Han-Wei Shen,male,3,M
10.1109/VAST.2009.5333917,Veronica J. Vieland,female,4,L
10.1109/VAST.2009.5333919,Daniela Oelke,female,1,F
10.1109/VAST.2009.5333919,Ming C. Hao,female,2,M
10.1109/VAST.2009.5333919,Christian Rohrdantz,male,3,M
10.1109/VAST.2009.5333919,Daniel A. Keim,male,4,M
10.1109/VAST.2009.5333919,Umeshwar Dayal,male,5,M
10.1109/VAST.2009.5333919,Lars-Erik Haug,male,6,M
10.1109/VAST.2009.5333919,Halldór Janetzko,male,7,L
10.1109/VAST.2009.5333920,Stephen Rudolph,male,1,F
10.1109/VAST.2009.5333920,Anya Samak,female,2,M
10.1109/VAST.2009.5333920,David S. Ebert,male,3,L
10.1109/VAST.2009.5333946,Thorsten Liebig,male,1,F
10.1109/VAST.2009.5333946,Olaf Noppens,male,2,M
10.1109/VAST.2009.5333946,Friedrich W. von Henke,male,3,L
10.1109/VAST.2009.5333950,Chad Jones,male,1,F
10.1109/VAST.2009.5333950,Michael Ogawa,male,2,M
10.1109/VAST.2009.5333950,James Shearer,male,3,M
10.1109/VAST.2009.5333950,Anna Tikhonova,female,4,M
10.1109/VAST.2009.5333950,Kwan-Liu Ma,male,5,L
10.1109/VAST.2009.5333961,Hao Zhou,male,1,F
10.1109/VAST.2009.5333961,Anna A. Shaverdian,female,2,M
10.1109/VAST.2009.5333961,H. V. Jagadish,male,3,M
10.1109/VAST.2009.5333961,George Michailidis,male,4,L
10.1109/VAST.2009.5333965,Jo Wood,male,1,F
10.1109/VAST.2009.5333965,Aidan Slingsby,male,2,M
10.1109/VAST.2009.5333965,Naz Khalili-Shavarini,female,3,M
10.1109/VAST.2009.5333965,Jason Dykes,male,4,M
10.1109/VAST.2009.5333965,David M. Mountain,male,5,L
10.1109/VAST.2009.5333967,Lorne Leonard,male,1,F
10.1109/VAST.2009.5333968,Dóra Erdös,female,1,F
10.1109/VAST.2009.5333968,Zsolt Fekete,male,2,M
10.1109/VAST.2009.5333968,András Lukács,male,3,L
10.1109/VAST.2009.5334300,Harald Bosch,male,1,F
10.1109/VAST.2009.5334300,Julian Heinrich,male,2,M
10.1109/VAST.2009.5334300,Christoph Müller 0001,male,3,M
10.1109/VAST.2009.5334300,Benjamin Höferlin,male,4,M
10.1109/VAST.2009.5334300,Guido Reina,male,5,M
10.1109/VAST.2009.5334300,Markus Höferlin,male,6,M
10.1109/VAST.2009.5334300,Michael Wörner 0001,male,7,M
10.1109/VAST.2009.5334300,Steffen Koch,male,8,L
10.1109/VAST.2009.5334301,Shraddha Agrawal,female,1,F
10.1109/VAST.2009.5334301,Kollukuduru Sravanthi,female,2,M
10.1109/VAST.2009.5334301,Soujanya Vadapalli,female,3,M
10.1109/VAST.2009.5334301,Kamalakar Karlapalem,male,4,L
10.1109/VAST.2009.5334426,David Allen,male,1,F
10.1109/VAST.2009.5334426,Tsai-Ching Lu,male,2,M
10.1109/VAST.2009.5334426,David Huber,male,3,L
10.1109/VAST.2009.5334430,Peter Bak,male,1,F
10.1109/VAST.2009.5334430,Christian Rohrdantz,male,2,M
10.1109/VAST.2009.5334430,Svenja Leifert,female,3,M
10.1109/VAST.2009.5334430,Christoph Granacher,male,4,M
10.1109/VAST.2009.5334430,Stefan Koch,male,5,M
10.1109/VAST.2009.5334430,Simon Butscher,male,6,M
10.1109/VAST.2009.5334430,Patrick Jungk,male,7,M
10.1109/VAST.2009.5334430,Daniel A. Keim,male,8,L
10.1109/VAST.2009.5334454,Georges G. Grinstein,male,1,F
10.1109/VAST.2009.5334454,Jean Scholtz,female,2,M
10.1109/VAST.2009.5334454,Mark A. Whiting,male,3,M
10.1109/VAST.2009.5334454,Catherine Plaisant,female,4,L
10.1109/VAST.2009.5334456,Paolo Simonetto,male,1,F
10.1109/VAST.2009.5334456,Pierre-Yves Koenig,male,2,M
10.1109/VAST.2009.5334456,Faraz Zaidi,male,3,M
10.1109/VAST.2009.5334456,Daniel Archambault,male,4,M
10.1109/VAST.2009.5334456,Frédéric Gilbert 0001,male,5,M
10.1109/VAST.2009.5334456,Trung-Tien Phan-Quang,male,6,M
10.1109/VAST.2009.5334456,Morgan Mathiaut,male,7,M
10.1109/VAST.2009.5334456,Antoine Lambert,male,8,M
10.1109/VAST.2009.5334456,Jonathan Dubois,male,9,M
10.1109/VAST.2009.5334456,Ronan Sicre,male,10,M
10.1109/VAST.2009.5334456,Mathieu Brulin,male,11,M
10.1109/VAST.2009.5334456,Rémy Vieux,male,12,M
10.1109/VAST.2009.5334456,Guy Melançon,male,13,L
10.1109/VAST.2009.5334460,Jaegul Choo,male,1,F
10.1109/VAST.2009.5334460,Emily Fujimoto,female,2,M
10.1109/VAST.2009.5334460,Hanseung Lee,male,3,M
10.1109/VAST.2009.5334460,Pedro R. Walteros,male,4,L
10.1109/VAST.2009.5334462,Brandon Wright,male,1,F
10.1109/VAST.2009.5334462,Jason Payne,male,2,M
10.1109/VAST.2009.5334462,Matthew Steckman,male,3,M
10.1109/VAST.2009.5334462,Scott Stevson,male,4,L
10.1109/VAST.2009.5334463,Claudia Müller-Birn,female,1,F
10.1109/VAST.2009.5334463,Lukas Birn,male,2,L
10.1109/VAST.2010.5649831,Justin Talbot,male,1,F
10.1109/VAST.2010.5649831,Pat Hanrahan,male,2,L
10.1109/VAST.2010.5649905,Minoo Erfani Joorabchi,female,1,F
10.1109/VAST.2010.5649905,Ji-Dong Yim,male,2,M
10.1109/VAST.2010.5649905,Mona Erfani Joorabchi,female,3,M
10.1109/VAST.2010.5649905,Chris Shaw 0002,male,4,L
10.1109/VAST.2010.5650177,Tobias Ruppert,male,1,F
10.1109/VAST.2010.5650177,Jörn Kohlhammer,male,2,L
10.1109/VAST.2010.5650199,William C. Ray,male,1,F
10.1109/VAST.2010.5650219,Derek Overby,male,1,F
10.1109/VAST.2010.5650219,John Keyser,male,2,M
10.1109/VAST.2010.5650219,Jim Wall,male,3,L
10.1109/VAST.2010.5650251,Maryam Nafari,female,1,F
10.1109/VAST.2010.5650251,Chris Weaver,male,2,L
10.1109/VAST.2010.5650766,Ming C. Hao,female,1,F
10.1109/VAST.2010.5650766,Manish Marwah,male,2,M
10.1109/VAST.2010.5650766,Halldór Janetzko,male,3,M
10.1109/VAST.2010.5650766,Daniel A. Keim,male,4,M
10.1109/VAST.2010.5650766,Umeshwar Dayal,male,5,M
10.1109/VAST.2010.5650766,Ratnesh K. Sharma,male,6,M
10.1109/VAST.2010.5650766,Debprakash Patnaik,male,7,M
10.1109/VAST.2010.5650766,Naren Ramakrishnan,male,8,L
10.1109/VAST.2010.5650815,Moshe Gutman,male,1,F
10.1109/VAST.2010.5650815,Gina Eosco,female,2,M
10.1109/VAST.2010.5650815,Monica Zappa,female,3,M
10.1109/VAST.2010.5650815,Chris Weaver,male,4,L
10.1109/VAST.2010.5650854,Tera Marie Green,female,1,F
10.1109/VAST.2010.5650854,Ross Maciejewski,male,2,M
10.1109/VAST.2010.5650854,Steve DiPaola,male,3,L
10.1109/VAST.2010.5651192,J. Alex Godwin,male,1,F
10.1109/VAST.2010.5651192,Ryan M. Kilgore,male,2,L
10.1109/VAST.2010.5651617,Stephanie Dudzic,female,1,F
10.1109/VAST.2010.5651617,J. Alex Godwin,male,2,M
10.1109/VAST.2010.5651617,Ryan M. Kilgore,male,3,L
10.1109/VAST.2010.5651676,Jürgen Bernard,male,1,F
10.1109/VAST.2010.5651676,Tatiana von Landesberger,female,2,M
10.1109/VAST.2010.5651676,Sebastian Bremm,male,3,M
10.1109/VAST.2010.5651676,Tobias Schreck,male,4,L
10.1109/VAST.2010.5651694,Wolfgang Berger,male,1,F
10.1109/VAST.2010.5651694,Harald Piringer,male,2,L
10.1109/VAST.2010.5652392,Stephen Ingram,male,1,F
10.1109/VAST.2010.5652392,Tamara Munzner,female,2,M
10.1109/VAST.2010.5652392,Veronika Irvine,female,3,M
10.1109/VAST.2010.5652392,Melanie Tory,female,4,M
10.1109/VAST.2010.5652392,Steven Bergner,male,5,M
10.1109/VAST.2010.5652392,Torsten Möller,male,6,L
10.1109/VAST.2010.5652398,Gosia Migut,female,1,F
10.1109/VAST.2010.5652398,Marcel Worring,male,2,L
10.1109/VAST.2010.5652433,Georgia Albuquerque,female,1,F
10.1109/VAST.2010.5652433,Martin Eisemann,male,2,M
10.1109/VAST.2010.5652433,Dirk J. Lehmann,male,3,M
10.1109/VAST.2010.5652433,Holger Theisel,male,4,M
10.1109/VAST.2010.5652433,Marcus A. Magnor,male,5,L
10.1109/VAST.2010.5652443,Jaegul Choo,male,1,F
10.1109/VAST.2010.5652443,Hanseung Lee,male,2,M
10.1109/VAST.2010.5652443,Jaeyeon Kihm,male,3,M
10.1109/VAST.2010.5652443,Haesun Park,female,4,L
10.1109/VAST.2010.5652450,Bilkis J. Ferdosi,female,1,F
10.1109/VAST.2010.5652450,Hugo Buddelmeijer,male,2,M
10.1109/VAST.2010.5652450,Scott C. Trager,male,3,M
10.1109/VAST.2010.5652450,Michael H. F. Wilkinson,male,4,M
10.1109/VAST.2010.5652450,Jos B. T. M. Roerdink,male,5,L
10.1109/VAST.2010.5652460,Yu-Hsuan Chan,female,1,F
10.1109/VAST.2010.5652460,Carlos D. Correa,male,2,M
10.1109/VAST.2010.5652460,Kwan-Liu Ma,male,3,L
10.1109/VAST.2010.5652467,Zicheng Liao,male,1,F
10.1109/VAST.2010.5652467,Yizhou Yu,male,2,M
10.1109/VAST.2010.5652467,Baoquan Chen,male,3,L
10.1109/VAST.2010.5652478,Gennady L. Andrienko,male,1,F
10.1109/VAST.2010.5652478,Natalia V. Andrienko,female,2,M
10.1109/VAST.2010.5652478,Martin Mladenov,male,3,M
10.1109/VAST.2010.5652478,Michael Mock,male,4,M
10.1109/VAST.2010.5652478,Christian Pölitz,male,5,L
10.1109/VAST.2010.5652484,Supriya Garg,female,1,F
10.1109/VAST.2010.5652484,I. V. Ramakrishnan,male,2,M
10.1109/VAST.2010.5652484,Klaus Mueller,male,3,L
10.1109/VAST.2010.5652520,Chris Weaver,male,1,F
10.1109/VAST.2010.5652530,Hartmut Ziegler,male,1,F
10.1109/VAST.2010.5652530,Marco Jenny,male,2,M
10.1109/VAST.2010.5652530,Tino Gruse,male,3,M
10.1109/VAST.2010.5652530,Daniel A. Keim,male,4,L
10.1109/VAST.2010.5652532,Shantanu H. Joshi,male,1,F
10.1109/VAST.2010.5652532,Ian Bowman,male,2,M
10.1109/VAST.2010.5652532,John D. Van Horn,male,3,L
10.1109/VAST.2010.5652879,Narges Mahyar,female,1,F
10.1109/VAST.2010.5652879,Ali Sarvghad,male,2,M
10.1109/VAST.2010.5652879,Melanie Tory,female,3,L
10.1109/VAST.2010.5652880,Petra Isenberg,female,1,F
10.1109/VAST.2010.5652880,Danyel Fisher,male,2,M
10.1109/VAST.2010.5652880,Meredith Ringel Morris,female,3,M
10.1109/VAST.2010.5652880,Kori Inkpen,female,4,M
10.1109/VAST.2010.5652880,Mary Czerwinski,female,5,L
10.1109/VAST.2010.5652885,Yang Chen,male,1,F
10.1109/VAST.2010.5652885,Scott Barlowe,male,2,M
10.1109/VAST.2010.5652885,Jing Yang 0001,female,3,L
10.1109/VAST.2010.5652890,Jing Jin,female,1,F
10.1109/VAST.2010.5652890,Pedro A. Szekely,male,2,L
10.1109/VAST.2010.5652895,Brian M. Tomaszewski,male,1,F
10.1109/VAST.2010.5652895,Alan M. MacEachren,male,2,L
10.1109/VAST.2010.5652896,Nadia Boukhelifa,female,1,F
10.1109/VAST.2010.5652896,Fanny Chevalier,female,2,M
10.1109/VAST.2010.5652896,Jean-Daniel Fekete,male,3,L
10.1109/VAST.2010.5652910,Zhicheng Liu,male,1,F
10.1109/VAST.2010.5652910,Bongshin Lee,female,2,M
10.1109/VAST.2010.5652910,Srikanth Kandula,male,3,M
10.1109/VAST.2010.5652910,Ratul Mahajan,male,4,L
10.1109/VAST.2010.5652922,Nicholas Diakopoulos,male,1,F
10.1109/VAST.2010.5652922,Mor Naaman,male,2,M
10.1109/VAST.2010.5652922,Funda Kivran-Swaine,female,3,L
10.1109/VAST.2010.5652926,Daniela Oelke,female,1,F
10.1109/VAST.2010.5652926,David Spretke,male,2,M
10.1109/VAST.2010.5652926,Andreas Stoffel,male,3,M
10.1109/VAST.2010.5652926,Daniel A. Keim,male,4,L
10.1109/VAST.2010.5652931,Lei Shi,male,1,F
10.1109/VAST.2010.5652931,Furu Wei,male,2,M
10.1109/VAST.2010.5652931,Shixia Liu,female,3,M
10.1109/VAST.2010.5652931,Li Tan,female,4,M
10.1109/VAST.2010.5652931,Xiaoxiao Lian,female,5,M
10.1109/VAST.2010.5652931,Michelle X. Zhou,female,6,L
10.1109/VAST.2010.5652932,Haeyong Chung,male,1,F
10.1109/VAST.2010.5652932,Seungwon Yang,male,2,M
10.1109/VAST.2010.5652932,Naveed Massjouni,male,3,M
10.1109/VAST.2010.5652932,Christopher Andrews,male,4,M
10.1109/VAST.2010.5652932,Rahul Kanna,male,5,M
10.1109/VAST.2010.5652932,Chris North,male,6,L
10.1109/VAST.2010.5652940,Patrick Oesterling,male,1,F
10.1109/VAST.2010.5652940,Gerik Scheuermann,male,2,M
10.1109/VAST.2010.5652940,Sven Teresniak,male,3,M
10.1109/VAST.2010.5652940,Gerhard Heyer,male,4,M
10.1109/VAST.2010.5652940,Steffen Koch,male,5,M
10.1109/VAST.2010.5652940,Thomas Ertl,male,6,M
10.1109/VAST.2010.5652940,Gunther H. Weber,male,7,L
10.1109/VAST.2010.5652951,Orland Hoeber,male,1,F
10.1109/VAST.2010.5652951,Garnett Carl Wilson,male,2,M
10.1109/VAST.2010.5652951,Simon Harding,male,3,M
10.1109/VAST.2010.5652951,René Enguehard,male,4,M
10.1109/VAST.2010.5652951,Rodolphe Devillers,male,5,L
10.1109/VAST.2010.5652958,Dong Hyun Jeong,male,1,F
10.1109/VAST.2010.5652958,Evan A. Suma,male,2,M
10.1109/VAST.2010.5652958,Thomas Butkiewicz,male,3,M
10.1109/VAST.2010.5652958,William Ribarsky,male,4,M
10.1109/VAST.2010.5652958,Remco Chang,male,5,L
10.1109/VAST.2010.5652968,Minoo Erfani Joorabchi,female,1,F
10.1109/VAST.2010.5652968,Ji-Dong Yim,male,2,M
10.1109/VAST.2010.5652968,Chris Shaw 0002,male,3,L
10.1109/VAST.2010.5653580,Gennady L. Andrienko,male,1,F
10.1109/VAST.2010.5653580,Natalia V. Andrienko,female,2,L
10.1109/VAST.2010.5653587,Tera Marie Green,female,1,F
10.1109/VAST.2010.5653587,Brian D. Fisher,male,2,L
10.1109/VAST.2010.5653598,Heather Lipford,female,1,F
10.1109/VAST.2010.5653598,Felesia Stukes,female,2,M
10.1109/VAST.2010.5653598,Wenwen Dou,female,3,M
10.1109/VAST.2010.5653598,Matthew E. Hawkins,male,4,M
10.1109/VAST.2010.5653598,Remco Chang,male,5,L
10.1109/VAST.2010.5653599,Wenwen Dou,female,1,F
10.1109/VAST.2010.5653599,Caroline Ziemkiewicz,female,2,M
10.1109/VAST.2010.5653599,Lane Harrison,male,3,M
10.1109/VAST.2010.5653599,Dong Hyun Jeong,male,4,M
10.1109/VAST.2010.5653599,Roxanne Ryan,female,5,M
10.1109/VAST.2010.5653599,William Ribarsky,male,6,M
10.1109/VAST.2010.5653599,Xiaoyu Wang,male,7,M
10.1109/VAST.2010.5653599,Remco Chang,male,8,L
10.1109/VAST.2010.5653822,Eric E. Monson,male,1,F
10.1109/VAST.2010.5653822,Guangliang Chen,male,2,M
10.1109/VAST.2010.5653822,Rachel Brady,female,3,M
10.1109/VAST.2010.5653822,Mauro Maggioni,male,4,L
10.1109/VAST.2010.5654445,Thorsten May,male,1,F
10.1109/VAST.2010.5654445,James Davey,male,2,M
10.1109/VAST.2010.5654445,Jörn Kohlhammer,male,3,L
10.1109/VAST.2010.5654451,Marielle Mokhtari,female,1,F
10.1109/VAST.2010.5654451,Eric Boivin,male,2,M
10.1109/VAST.2010.5654451,Denis Laurendeau,male,3,M
10.1109/VAST.2010.5654451,Maxime Girardin,male,4,L
10.1109/VAST.2011.6102435,Bum Chul Kwon,male,1,F
10.1109/VAST.2011.6102435,Brian D. Fisher,male,2,M
10.1109/VAST.2011.6102435,Ji Soo Yi,male,3,L
10.1109/VAST.2011.6102437,Georgia Albuquerque,female,1,F
10.1109/VAST.2011.6102437,Martin Eisemann,male,2,M
10.1109/VAST.2011.6102437,Marcus A. Magnor,male,3,L
10.1109/VAST.2011.6102438,Youn ah Kang,female,1,F
10.1109/VAST.2011.6102438,John T. Stasko,male,2,L
10.1109/VAST.2011.6102439,Sebastian Bremm,male,1,F
10.1109/VAST.2011.6102439,Tatiana von Landesberger,female,2,M
10.1109/VAST.2011.6102439,Martin Hess,male,3,M
10.1109/VAST.2011.6102439,Tobias Schreck,male,4,M
10.1109/VAST.2011.6102439,Philipp Weil,male,5,M
10.1109/VAST.2011.6102439,Kay Hamacher,female,6,L
10.1109/VAST.2011.6102440,Zhicheng Liu,male,1,F
10.1109/VAST.2011.6102440,Shamkant B. Navathe,male,2,M
10.1109/VAST.2011.6102440,John T. Stasko,male,3,L
10.1109/VAST.2011.6102441,Jeffrey Heer,male,1,F
10.1109/VAST.2011.6102441,Adam Perer,male,2,L
10.1109/VAST.2011.6102442,Hossam Sharara,male,1,F
10.1109/VAST.2011.6102442,Awalin Sopan,male,2,M
10.1109/VAST.2011.6102442,Galileo Namata,male,3,M
10.1109/VAST.2011.6102442,Lise Getoor,female,4,M
10.1109/VAST.2011.6102442,Lisa Singh,female,5,L
10.1109/VAST.2011.6102443,Adam Perer,male,1,F
10.1109/VAST.2011.6102443,Ido Guy,male,2,M
10.1109/VAST.2011.6102443,Erel Uziel,male,3,M
10.1109/VAST.2011.6102443,Inbal Ronen,female,4,M
10.1109/VAST.2011.6102443,Michal Jacovi,male,5,L
10.1109/VAST.2011.6102445,Caroline Ziemkiewicz,female,1,F
10.1109/VAST.2011.6102445,R. Jordan Crouser,male,2,M
10.1109/VAST.2011.6102445,Ashley Rye Yauilla,female,3,M
10.1109/VAST.2011.6102445,Sara L. Su,female,4,M
10.1109/VAST.2011.6102445,William Ribarsky,male,5,M
10.1109/VAST.2011.6102445,Remco Chang,male,6,L
10.1109/VAST.2011.6102446,Jean-Daniel Fekete,male,1,F
10.1109/VAST.2011.6102446,Pierre-Luc Hemery,male,2,M
10.1109/VAST.2011.6102446,Thomas Baudel,male,3,M
10.1109/VAST.2011.6102446,Jo Wood,male,4,L
10.1109/VAST.2011.6102447,Yang Chen,male,1,F
10.1109/VAST.2011.6102447,Jamal Alsakran,male,2,M
10.1109/VAST.2011.6102447,Scott Barlowe,male,3,M
10.1109/VAST.2011.6102447,Jing Yang 0001,female,4,M
10.1109/VAST.2011.6102447,Ye Zhao,male,5,L
10.1109/VAST.2011.6102448,Thorsten May,male,1,F
10.1109/VAST.2011.6102448,Andreas Bannach,male,2,M
10.1109/VAST.2011.6102448,James Davey,male,3,M
10.1109/VAST.2011.6102448,Tobias Ruppert,male,4,M
10.1109/VAST.2011.6102448,Jörn Kohlhammer,male,5,L
10.1109/VAST.2011.6102449,Alex Endert,male,1,F
10.1109/VAST.2011.6102449,Chao Han,male,2,M
10.1109/VAST.2011.6102449,Dipayan Maiti,male,3,M
10.1109/VAST.2011.6102449,Leanna House,female,4,M
10.1109/VAST.2011.6102449,Scotland Leman,female,5,M
10.1109/VAST.2011.6102449,Chris North,male,6,L
10.1109/VAST.2011.6102450,Zhenyu Guo,male,1,F
10.1109/VAST.2011.6102450,Matthew O. Ward,male,2,M
10.1109/VAST.2011.6102450,Elke A. Rundensteiner,female,3,M
10.1109/VAST.2011.6102450,Carolina Ruiz,female,4,L
10.1109/VAST.2011.6102451,Gosia Migut,female,1,F
10.1109/VAST.2011.6102451,Jan C. van Gemert,male,2,M
10.1109/VAST.2011.6102451,Marcel Worring,male,3,L
10.1109/VAST.2011.6102453,Stef van den Elzen,male,1,F
10.1109/VAST.2011.6102453,Jarke J. van Wijk,male,2,L
10.1109/VAST.2011.6102454,Gennady L. Andrienko,male,1,F
10.1109/VAST.2011.6102454,Natalia V. Andrienko,female,2,M
10.1109/VAST.2011.6102454,Christophe Hurter,male,3,M
10.1109/VAST.2011.6102454,Salvatore Rinzivillo,male,4,M
10.1109/VAST.2011.6102454,Stefan Wrobel,male,5,L
10.1109/VAST.2011.6102455,He Liu,male,1,F
10.1109/VAST.2011.6102455,Yuan Gao,male,2,M
10.1109/VAST.2011.6102455,Lu Lu,female,3,M
10.1109/VAST.2011.6102455,Siyuan Liu,male,4,M
10.1109/VAST.2011.6102455,Huamin Qu,male,5,M
10.1109/VAST.2011.6102455,Lionel M. Ni,male,6,L
10.1109/VAST.2011.6102456,Alan M. MacEachren,male,1,F
10.1109/VAST.2011.6102456,Anuj R. Jaiswal,male,2,M
10.1109/VAST.2011.6102456,Anthony C. Robinson,male,3,M
10.1109/VAST.2011.6102456,Scott Pezanowski,male,4,M
10.1109/VAST.2011.6102456,Alexander Savelyev,male,5,M
10.1109/VAST.2011.6102456,Prasenjit Mitra,male,6,M
10.1109/VAST.2011.6102456,Xiao Zhang,female,7,M
10.1109/VAST.2011.6102456,Justine I. Blanford,female,8,L
10.1109/VAST.2011.6102457,Shehzad Afzal,male,1,F
10.1109/VAST.2011.6102457,Ross Maciejewski,male,2,M
10.1109/VAST.2011.6102457,David S. Ebert,male,3,L
10.1109/VAST.2011.6102458,Lei Shi 0002,male,1,F
10.1109/VAST.2011.6102458,Qi Liao,male,2,M
10.1109/VAST.2011.6102458,Yuan He,male,3,M
10.1109/VAST.2011.6102458,Rui Li,male,4,M
10.1109/VAST.2011.6102458,Aaron Striegel,male,5,M
10.1109/VAST.2011.6102458,Zhong Su,male,6,L
10.1109/VAST.2011.6102459,Ishwar Kulkarni,male,1,F
10.1109/VAST.2011.6102459,Shanaz Y. Mistry,female,2,M
10.1109/VAST.2011.6102459,Brian Cummings,male,3,M
10.1109/VAST.2011.6102459,Meenakshisundaram Gopi,male,4,L
10.1109/VAST.2011.6102460,Abish Malik,male,1,F
10.1109/VAST.2011.6102460,Ross Maciejewski,male,2,M
10.1109/VAST.2011.6102460,Ben Maule,male,3,M
10.1109/VAST.2011.6102460,David S. Ebert,male,4,L
10.1109/VAST.2011.6102461,Wenwen Dou,female,1,F
10.1109/VAST.2011.6102461,Xiaoyu Wang,male,2,M
10.1109/VAST.2011.6102461,Remco Chang,male,3,M
10.1109/VAST.2011.6102461,William Ribarsky,male,4,L
10.1109/VAST.2011.6102462,Weijia Xu,male,1,F
10.1109/VAST.2011.6102462,Maria Esteva,female,2,M
10.1109/VAST.2011.6102462,Suyog Dott Jain,male,3,M
10.1109/VAST.2011.6102462,Varun Jain,male,4,L
10.1109/VAST.2011.6102463,Xiaoyu Wang,male,1,F
10.1109/VAST.2011.6102463,Wenwen Dou,female,2,M
10.1109/VAST.2011.6102463,Thomas Butkiewicz,male,3,M
10.1109/VAST.2011.6102463,Eric A. Bier,male,4,M
10.1109/VAST.2011.6102463,William Ribarsky,male,5,L
10.1109/VAST.2011.6102465,Anushka Anand,female,1,F
10.1109/VAST.2011.6102465,Leland Wilkinson,male,2,M
10.1109/VAST.2011.6102465,Tommy Dang,male,3,L
10.1109/VAST.2011.6102466,Jens Bauer,male,1,F
10.1109/VAST.2011.6102466,Sebastian Thelen,male,2,M
10.1109/VAST.2011.6102466,Achim Ebert,male,3,L
10.1109/VAST.2011.6102467,Ian Bowman,male,1,F
10.1109/VAST.2011.6102467,Shantanu H. Joshi,male,2,M
10.1109/VAST.2011.6102467,John D. Van Horn,male,3,L
10.1109/VAST.2011.6102468,Joseph A. Cottam,male,1,F
10.1109/VAST.2011.6102468,Andrew Lumsdaine,male,2,L
10.1109/VAST.2011.6102469,R. Jordan Crouser,male,1,F
10.1109/VAST.2011.6102469,Jeremy G. Freeman,male,2,M
10.1109/VAST.2011.6102469,Remco Chang,male,3,L
10.1109/VAST.2011.6102470,Iain Dillingham,male,1,F
10.1109/VAST.2011.6102470,Jason Dykes,male,2,M
10.1109/VAST.2011.6102470,Jo Wood,male,3,L
10.1109/VAST.2011.6102471,John Alexis Guerra Gómez,male,1,F
10.1109/VAST.2011.6102471,Audra Buck-Coleman,female,2,M
10.1109/VAST.2011.6102471,Catherine Plaisant,female,3,M
10.1109/VAST.2011.6102471,Ben Shneiderman,male,4,L
10.1109/VAST.2011.6102472,Ming C. Hao,female,1,F
10.1109/VAST.2011.6102472,Christian Rohrdantz,male,2,M
10.1109/VAST.2011.6102472,Halldór Janetzko,male,3,M
10.1109/VAST.2011.6102472,Umeshwar Dayal,male,4,M
10.1109/VAST.2011.6102472,Daniel A. Keim,male,5,M
10.1109/VAST.2011.6102472,Lars-Erik Haug,male,6,M
10.1109/VAST.2011.6102472,Meichun Hsu,female,7,L
10.1109/VAST.2011.6102473,Lane Harrison,male,1,F
10.1109/VAST.2011.6102473,Wenwen Dou,female,2,M
10.1109/VAST.2011.6102473,Aidong Lu,female,3,M
10.1109/VAST.2011.6102473,William Ribarsky,male,4,M
10.1109/VAST.2011.6102473,Xiaoyu Wang,male,5,L
10.1109/VAST.2011.6102474,Ilknur Icke,female,1,F
10.1109/VAST.2011.6102474,Andrew Rosenberg,male,2,L
10.1109/VAST.2011.6102475,Masahiko Itoh,male,1,F
10.1109/VAST.2011.6102475,Naoki Yoshinaga 0001,male,2,M
10.1109/VAST.2011.6102475,Masashi Toyoda,male,3,M
10.1109/VAST.2011.6102475,Masaru Kitsuregawa,male,4,L
10.1109/VAST.2011.6102476,Dong Hyun Jeong,male,1,F
10.1109/VAST.2011.6102476,Soo-Yeon Ji,female,2,M
10.1109/VAST.2011.6102476,William Ribarsky,male,3,M
10.1109/VAST.2011.6102476,Remco Chang,male,4,L
10.1109/VAST.2011.6102477,Victoria Lemieux,female,1,F
10.1109/VAST.2011.6102477,Barbara Endicott-Popovsky,female,2,M
10.1109/VAST.2011.6102477,Karl Eckler,male,3,M
10.1109/VAST.2011.6102477,Thomas Dang,male,4,M
10.1109/VAST.2011.6102477,Adam Jansen,male,5,L
10.1109/VAST.2011.6102478,Jingjing Liu,female,1,F
10.1109/VAST.2011.6102478,Eli T. Brown,male,2,M
10.1109/VAST.2011.6102478,Remco Chang,male,3,L
10.1109/VAST.2011.6102479,Iulian Peca,male,1,F
10.1109/VAST.2011.6102479,Haolin Zhi,male,2,M
10.1109/VAST.2011.6102479,Katerina Vrotsou,female,3,M
10.1109/VAST.2011.6102479,Natalia V. Andrienko,female,4,M
10.1109/VAST.2011.6102479,Gennady L. Andrienko,male,5,L
10.1109/VAST.2011.6102480,Bruno Pinaud,male,1,F
10.1109/VAST.2011.6102480,Jonathan Dubois,male,2,M
10.1109/VAST.2011.6102480,Guy Melançon,male,3,L
10.1109/VAST.2011.6102481,Harald Piringer,male,1,F
10.1109/VAST.2011.6102481,Matthias Buchetics,male,2,L
10.1109/VAST.2011.6102482,Scott D. Rothenberger,male,1,F
10.1109/VAST.2011.6102482,John E. Wenskovitch,male,2,M
10.1109/VAST.2011.6102482,G. Elisabeta Marai,female,3,L
10.1109/VAST.2011.6102485,N. Banfi,male,1,F
10.1109/VAST.2011.6102485,L. Dudas,male,2,M
10.1109/VAST.2011.6102485,Zsolt Fekete,male,3,M
10.1109/VAST.2011.6102485,J. Gobolos-Szabo,male,4,M
10.1109/VAST.2011.6102485,András Lukács,male,5,M
10.1109/VAST.2011.6102485,A. Nagy,male,6,M
