,DOI,AuthorName-Deduped,PositionNumber,PositionCode,OriginalAffiliation,CleanedAffiliation,Country
88,10.1109/INFVIS.1996.559222,Amitabh Varshney,1,F,"Department of Computer Science, State University of New York, Stony Brook, Stony Brook, NY, USA","State University of New York, Stony Brook, USA",USA
89,10.1109/INFVIS.1996.559222,Arie E. Kaufman,2,L,"Department of Computer Science, State University of New York, Stony Brook, Stony Brook, NY, USA",,
90,10.1109/INFVIS.1996.559223,Chris Bentley,1,F,"Computer Science Department, Worcester Polytechnic Institute, Worcester, MA, USA","Worcester Polytechnical Institute, USA",USA
91,10.1109/INFVIS.1996.559223,Matthew O. Ward,2,L,"Computer Science Department, Worcester Polytechnic Institute, Worcester, MA, USA",,
92,10.1109/INFVIS.1996.559224,Pak Chung Wong,1,F,"Department of Computer Science, University of New Hampshire, Durham, NH, USA","University of New Hampshire, USA",USA
93,10.1109/INFVIS.1996.559224,Andrew H. Crabb,2,M,"Department of Computer Science, University of New Hampshire, Durham, NH, USA",,
94,10.1109/INFVIS.1996.559224,R. Daniel Bergeron,3,L,"Department of Computer Science, University of New Hampshire, Durham, NH, USA",,
95,10.1109/INFVIS.1996.559225,Naim Alper,1,F,"Naval Research Laboratory, Mar, Inc., Monterrey, CA, USA","Mar Inc., USA",USA
96,10.1109/INFVIS.1996.559225,Chuck Stein,2,L,"Naval Research Laboratory, Mirror Imaging, Monterrey, CA, USA",,
97,10.1109/INFVIS.1996.559226,Tamara Munzner,1,F,"University of Stanford, Stanford, CA, USA","Stanford University, USA",USA
98,10.1109/INFVIS.1996.559226,Eric Hoffman,2,M,"Ipsilon Networks, Palo Alto, CA, USA",,
99,10.1109/INFVIS.1996.559226,Kimberly C. Claffy,3,M,"San Diego Supercomputer Center, National Laboratory for Applied Network Research, San Diego, CA, USA",,
100,10.1109/INFVIS.1996.559226,Bill Fenner,4,L,"Xerox Palo Alto Research Center, Palo Alto, CA, USA",,
101,10.1109/INFVIS.1996.559227,Mark Gray,1,F,"College of Computing, Georgia Institute of Technology, Atlanta, GA, USA","Georgia Institute of Technology, USA",USA
102,10.1109/INFVIS.1996.559227,Albert N. Badre,2,M,"College of Computing, Georgia Institute of Technology, Atlanta, GA, USA",,
103,10.1109/INFVIS.1996.559227,Mark Guzdial,3,L,"College of Computing, Georgia Institute of Technology, Atlanta, GA, USA",,
104,10.1109/INFVIS.1996.559228,David A. Rushall,1,F,"HNC Software, Inc., San Diego, CA, USA","HNC Software Inc., San Diego, CA, USA",USA
105,10.1109/INFVIS.1996.559228,Marc R. Ilgen,2,L,"HNC Software, Inc., San Diego, CA, USA",,
106,10.1109/INFVIS.1996.559229,Liqun Jin,1,F,"Department of Computer Science, Mississippi State University, MS, USA","Mississippi State University, USA",USA
107,10.1109/INFVIS.1996.559229,David C. Banks,2,L,"Department of Computer Science, Mississippi State University, MS, USA",,
108,10.1109/INFVIS.1997.636718,Tamara Munzner,1,F,"University of Stanford, Stanford, CA, USA","Stanford University, USA",USA
109,10.1109/INFVIS.1997.636759,Markus H. Gross,1,F,"Department of Computer Science, Federal Institute of Technology (ETH), Zurich, Switzerland","Zurich University, Switzerland",Switzerland
110,10.1109/INFVIS.1997.636759,Thomas C. Sprenger,2,M,"Department of Computer Science, Federal Institute of Technology (ETH), Zurich, Switzerland",,
111,10.1109/INFVIS.1997.636759,J. Finger,3,L,"Department of Computer Science, University of Freiburg, Germany",,
112,10.1109/INFVIS.1997.636761,Ed H. Chi,1,F,"Department of Computer Science, University of Minnesota, Minneapolis, MN, USA",,
113,10.1109/INFVIS.1997.636761,Phillip Barry,2,M,"Department of Computer Science, University of Minnesota, Minneapolis, MN, USA",,
114,10.1109/INFVIS.1997.636761,John Riedl,3,M,"Department of Computer Science, University of Minnesota, Minneapolis, MN, USA",,
115,10.1109/INFVIS.1997.636761,Joseph A. Konstan,4,L,"Department of Computer Science, University of Minnesota, Minneapolis, MN, USA",,
116,10.1109/INFVIS.1997.636778,Teruhiko Teraoka,1,F,"Advanced Technology R&D Center, Mitsubishi Electric Corporation Limited, Amagasaki, Japan","Mitsubishi Electric Corporation, Japan",Japan
117,10.1109/INFVIS.1997.636778,Minoru Maruyama,2,L,"Faculty of Engineering, Shinshu University, Nagano, Japan",,
118,10.1109/INFVIS.1997.636782,Mei C. Chuah,1,F,"Sch. of Comput. Sci., Carnegie Mellon Univ., Pittsburgh, PA, USA","Carnegie Mellon University, USA",USA
119,10.1109/INFVIS.1997.636782,Stephen G. Eick,2,L,"Bell Laboratories, Naperville, IL, USA",,
120,10.1109/INFVIS.1997.636784,Margaret-Anne D. Storey,1,F,"Department of Computer Science, University of Victoria, Victoria, BC, Canada and School of Computing Science, Simon Fraser University, Burnaby, BC, Canada","Simon Fraser University, Canada",Canada
121,10.1109/INFVIS.1997.636784,Kenny Wong,2,M,"Department of Computer Science, University of Victoria, Victoria, BC, Canada",,
122,10.1109/INFVIS.1997.636784,F. David Fracchia,3,M,"School of Computing Science, Simon Fraser University, Burnaby, BC, Canada",,
123,10.1109/INFVIS.1997.636784,Hausi A. Müller,4,L,"Department of Computer Science, University of Victoria, Victoria, BC, Canada",,
124,10.1109/INFVIS.1997.636785,Steven P. Reiss,1,F,"Department of Computer Science, Brown University, Providence, RI, USA","Brown University, USA",USA
125,10.1109/INFVIS.1997.636786,Alan Keahey,1,F,"Indiana University Bloomington, Bloomington, IN, US","University of Indiana, Bloomington, USA",USA
126,10.1109/INFVIS.1997.636786,Edward L. Robertson,2,L,,,
127,10.1109/INFVIS.1997.636787,Tichomir Tenev,1,F,"Xerox Palo Alto Research Center, Inxight Software, Inc., Palo Alto, CA, USA","Palo Alto Research Center, USA",USA
128,10.1109/INFVIS.1997.636787,Ramana Rao,2,L,"Xerox Palo Alto Research Center, Inxight Software, Inc., Palo Alto, CA, USA",,
129,10.1109/INFVIS.1997.636788,Mark Derthick,1,F,"Carnegie Mellon University Robotics Institute, USA","Carnegie Mellon University, USA",USA
130,10.1109/INFVIS.1997.636788,Steven F. Roth,2,M,"Carnegie Mellon University Robotics Institute, USA",,
131,10.1109/INFVIS.1997.636788,John Kolojejchick,3,L,"Carnegie Mellon University Robotics Institute, USA",,
132,10.1109/INFVIS.1997.636789,Dominique Brodbeck,1,F,"UbiLaboratory, Union Bank of Switzerland, Zurich, Switzerland","Ubilab, UBS, Zurich, Switzerland",Switzerland
133,10.1109/INFVIS.1997.636789,Matthew Chalmers,2,M,"UbiLaboratory, Union Bank of Switzerland, Zurich, Switzerland",,
134,10.1109/INFVIS.1997.636789,Aran Lunzer,3,M,"UbiLaboratory, Union Bank of Switzerland, Zurich, Switzerland",,
135,10.1109/INFVIS.1997.636789,Pamela Cotture,4,L,"UbiLaboratory, Union Bank of Switzerland, Zurich, Switzerland",,
136,10.1109/INFVIS.1997.636790,Egemen Tanin,1,F,"Human Computer Interaction Laboratory, Department of Computer Science, University of Maryland, USA","University of Maryland, College Park, USA",USA
137,10.1109/INFVIS.1997.636790,Richard Beigel,2,M,"Human Computer Interaction Laboratory, Department of Computer Science, University of Maryland, USA",,
138,10.1109/INFVIS.1997.636790,Ben Shneiderman,3,L,"Human Computer Interaction Laboratory, Department of Computer Science, University of Maryland, USA",,
139,10.1109/INFVIS.1997.636791,Barry G. Becker,1,F,"Silicon Graphics, Inc., Mountain View, CA, USA","Silicon Graphics Computer Syst., Mountain View, CA, USA",USA
140,10.1109/INFVIS.1997.636792,Stuart K. Card,1,F,"Xerox-PARC, Palo Alto, CA, USA","Palo Alto Research Center, USA",USA
141,10.1109/INFVIS.1997.636792,Jock D. Mackinlay,2,L,"Xerox-PARC, Palo Alto, CA, USA",,
142,10.1109/INFVIS.1997.636793,Alfred Inselberg,1,F,"Computer Science Department, San Diego SuperComputing Center, Tel-Aviv University, Israel","Tel Aviv University, Israel",Israel
143,10.1109/INFVIS.1997.636794,Richard Brath,1,F,"Visible Decision Inc., Toronto, Ont., Canada","Visible Decision Inc., Toronto, Ont., Canada",Canada
144,10.1109/INFVIS.1998.729553,Emmanuel Frécon,1,F,"Swedish Institute of Computer Science, Kista, Sweden","Swedish Institute of Computer Science, Sweden",Sweden
145,10.1109/INFVIS.1998.729553,Gareth Smith,2,L,"Computing Department, Lancaster University, Lancaster, UK",,
146,10.1109/INFVIS.1998.729554,Jeffrey L. Korn,1,F,"Department of Computer Science, Princeton University, Princeton, NJ, USA","Princeton University, USA",USA
147,10.1109/INFVIS.1998.729554,Andrew W. Appel,2,L,"Department of Computer Science, Princeton University, Princeton, NJ, USA",,
148,10.1109/INFVIS.1998.729555,Chang-Sung Jeong,1,F,"Department of Electronics Engineering, Korea University, Seoul, South Korea","University of Korea, Seoul, South Korea",South Korea
149,10.1109/INFVIS.1998.729555,Alex T. Pang,2,L,"Computer Science Department, University of California, Santa Cruz, CA, USA",,
150,10.1109/INFVIS.1998.729556,Graham J. Wills,1,F,"Lucent Technologies, Bell Laboratories, Naperville, IL, USA","AT&T Labs, USA",USA
151,10.1109/INFVIS.1998.729557,Mei C. Chuah,1,F,"School of Computer Science, Carnegie Mellon University, Pittsburgh, PA, USA","Carnegie Mellon University, USA",USA
152,10.1109/INFVIS.1998.729558,Alan Keahey,1,F,"Los Alamos National Laboratory, Los Alamos, NM, USA","Los Alamos National Laboratory, USA",USA
153,10.1109/INFVIS.1998.729559,Mihael Ankerst,1,F,"University of Munich (LMU), Munich, Germany","University of Munich, Germany",Germany
154,10.1109/INFVIS.1998.729559,Stefan Berchtold,2,M,"AT and T Bell Laboratories, Inc., Florham Park, NJ, USA",,
155,10.1109/INFVIS.1998.729559,Daniel A. Keim,3,L,"Martin Luther University of Halle-Wittenberg, Halle, Germany",,
156,10.1109/INFVIS.1998.729560,Ed H. Chi,1,F,"Department of Computer Science and Engineering, University of Minnesota, USA",,
157,10.1109/INFVIS.1998.729560,John Riedl,2,L,"Department of Computer Science and Engineering, University of Minnesota, USA",,
158,10.1109/INFVIS.1998.729561,Yoram Moses,1,F,"Department of Electrical Engineering, Technion-Israel Institute of Technology, Israel","Technion-Israel Institute of Technology, Haifa, Israel",Israel
159,10.1109/INFVIS.1998.729561,Zvi Polunsky,2,M,"Department of Applied Math, Weizmann Institute of Science, Israel",,
160,10.1109/INFVIS.1998.729561,Ayellet Tal,3,M,"Department of Electrical Engineering, Technion-Israel Institute of Technology, Israel",,
161,10.1109/INFVIS.1998.729561,Leonid Ulitsky,4,L,"Department of Applied Math, Weizmann Institute of Science, Israel",,
162,10.1109/INFVIS.1998.729562,Thomas C. Sprenger,1,F,"Department of Computer Science, Swiss Federal Institute of Technology, Zurich, Switzerland","ETH Zurich, Switzerland",Switzerland
163,10.1109/INFVIS.1998.729562,Markus H. Gross,2,M,"Department of Computer Science, Swiss Federal Institute of Technology, Zurich, Switzerland",,
164,10.1109/INFVIS.1998.729562,Daniel Bielser,3,M,"Department of Computer Science, Swiss Federal Institute of Technology, Zurich, Switzerland",,
165,10.1109/INFVIS.1998.729562,Tobias Strasser,4,L,"Department of Computer Science, Swiss Federal Institute of Technology, Zurich, Switzerland",,
166,10.1109/INFVIS.1998.729563,Alan M. MacEachren,1,F,"Pennsylvania State University, University Park, PA, US","Pennsylvania State University, USA",USA
167,10.1109/INFVIS.1998.729563,Francis P. Boscoe,2,M,"Pennsylvania State University, University Park, PA, US",,
168,10.1109/INFVIS.1998.729563,Daniel Haug,3,M,"Pennsylvania State University, University Park, PA, US",,
169,10.1109/INFVIS.1998.729563,Linda Pickle,4,L,National Center for Health Statistics,,
170,10.1109/INFVIS.1998.729564,Stephan M. Kerpedjiev,1,F,"Carnegie Mellon University, Pittsburgh, PA, USA","Carnegie Mellon University, USA",USA
171,10.1109/INFVIS.1998.729564,Giuseppe Carenini,2,M,"University of Pittsburgh, Pittsburgh, PA, USA",,
172,10.1109/INFVIS.1998.729564,Nancy L. Green,3,M,"Carnegie Mellon University, Pittsburgh, PA, USA",,
173,10.1109/INFVIS.1998.729564,Johanna D. Moore,4,M,"University of Pittsburgh, Pittsburgh, PA, USA",,
174,10.1109/INFVIS.1998.729564,Steven F. Roth,5,L,"Carnegie Mellon University, Pittsburgh, PA, USA",,
175,10.1109/INFVIS.1998.729565,Barry G. Becker,1,F,"Silicon Graphics, Inc., Mountain View, CA, USA","Silicon Graphics Computer Syst., Mountain View, CA, USA",USA
176,10.1109/INFVIS.1998.729566,Marc D. Hansen,1,F,"Computer Science Department, University of California, Santa Cruz, USA","University of California, USA",USA
177,10.1109/INFVIS.1998.729566,Doanna Meads,2,M,"Computer Science Department, University of California, Santa Cruz, USA",,
178,10.1109/INFVIS.1998.729566,Alex T. Pang,3,L,"Computer Science Department, University of California, Santa Cruz, USA",,
179,10.1109/INFVIS.1998.729567,Toshiyuki Masui,1,F,"Sony Computer Science Laboratories, Inc., Shinagawa, Tokyo, Japan","Sony Computer Science Labs. Inc., Tokyo, Japan",Japan
180,10.1109/INFVIS.1998.729568,Randall M. Rohrer,1,F,"Department of EECS, George Washington University, USA","George Washington University, USA",USA
181,10.1109/INFVIS.1998.729568,John L. Sibert,2,M,"CSEE Department, University of Maryland Baltimore County, USA",,
182,10.1109/INFVIS.1998.729568,David S. Ebert,3,L,"Department of EECS, George Washington University, USA",,
183,10.1109/INFVIS.1998.729569,Min Song,1,F,"School of Library and Information Science, Indiana University, Bloomington, IN, USA","University of Indiana, Bloomington, USA",USA
184,10.1109/INFVIS.1998.729570,Elizabeth G. Hetzler,1,F,"Pacific Northwest National Laboratory, USA","Pacific Northwest National Laboratory, USA",USA
185,10.1109/INFVIS.1998.729570,Paul Whitney,2,M,"Pacific Northwest National Laboratory, USA",,
186,10.1109/INFVIS.1998.729570,Lou Martucci,3,M,"Pacific Northwest National Laboratory, USA",,
187,10.1109/INFVIS.1998.729570,James J. Thomas,4,L,"Pacific Northwest National Laboratory, USA",,
188,10.1109/INFVIS.1999.801851,Jarke J. van Wijk,1,F,"Department of Mathematics and Computing Science, Eindhovan University of Technology, Eindhoven, Netherlands","Eindhoven University of Technology, The Netherlands",The Netherlands
189,10.1109/INFVIS.1999.801851,Edward R. van Selow,2,L,"Netherlands Energy Research Foundation, Petten, Netherlands",,
190,10.1109/INFVIS.1999.801852,Chris Stolte,1,F,"Computer Science Department, University of Stanford, USA","Stanford University, USA",USA
191,10.1109/INFVIS.1999.801852,Robert P. Bosch Jr.,2,M,"Computer Science Department, University of Stanford, USA",,
192,10.1109/INFVIS.1999.801852,Pat Hanrahan,3,M,"Computer Science Department, University of Stanford, USA",,
193,10.1109/INFVIS.1999.801852,Mendel Rosenblum,4,L,"Computer Science Department, University of Stanford, USA",,
194,10.1109/INFVIS.1999.801853,Ed H. Chi,1,F,"Xerox Palo Alto Research Center, Palo Alto, CA, USA",,
195,10.1109/INFVIS.1999.801853,Stuart K. Card,2,L,"Xerox Palo Alto Research Center, Palo Alto, CA, USA",,
196,10.1109/INFVIS.1999.801854,Benjamin B. Bederson,1,F,"Computer Science Department, Human-Computer Interaction Laboratory, Institute for Advanced Computer Studies, University of Maryland, College Park, MD, USA","University of Maryland, College Park, USA",USA
197,10.1109/INFVIS.1999.801854,Angela Boltman,2,L,"College of Education, Human-Computer Interaction Laboratory, Institute for Advanced Computer Studies, University of Maryland, College Park, MD, USA",,
198,10.1109/INFVIS.1999.801855,Kerry Rodden,1,F,"Computer Laboratory, University of Cambridge, Cambridge, UK","Cambridge University, UK",UK
199,10.1109/INFVIS.1999.801855,Wojciech Basalaj,2,M,"Computer Laboratory, University of Cambridge, Cambridge, UK",,
200,10.1109/INFVIS.1999.801855,David Sinclair,3,M,"AT and T Laboratories, Cambridge, UK",,
201,10.1109/INFVIS.1999.801855,Kenneth R. Wood,4,L,"AT and T Laboratories, Cambridge, UK",,
202,10.1109/INFVIS.1999.801856,Octavio Juarez Espinosa,1,F,"Civil and Environmental Engineering Department, Carnegie Mellon University, Pittsburgh, PA, USA","Carnegie Mellon University, USA",USA
203,10.1109/INFVIS.1999.801856,Chris Hendrickson,2,M,"Civil and Environmental Engineering Department, Carnegie Mellon University, Pittsburgh, PA, USA",,
204,10.1109/INFVIS.1999.801856,James H. Garrett Jr.,3,L,"Civil and Environmental Engineering Department, Carnegie Mellon University, Pittsburgh, PA, USA",,
205,10.1109/INFVIS.1999.801857,Staffan Björk,1,F,"The Viktoria Institute, PLAY, Sweden","Viktoria Institute, Sweden",Sweden
206,10.1109/INFVIS.1999.801857,Lars Erik Holmquist,2,M,"The Viktoria Institute, PLAY, Sweden",,
207,10.1109/INFVIS.1999.801857,Johan Redström,3,L,"The Viktoria Institute, PLAY, Sweden",,
208,10.1109/INFVIS.1999.801858,Ying-Huey Fua,1,F,"Computer Science Department, Worcester Polytechnic Institute, Worcester, MA, USA","Worcester Polytechnical Institute, USA",USA
209,10.1109/INFVIS.1999.801858,Matthew O. Ward,2,M,"Computer Science Department, Worcester Polytechnic Institute, Worcester, MA, USA",,
210,10.1109/INFVIS.1999.801858,Elke A. Rundensteiner,3,L,"Computer Science Department, Worcester Polytechnic Institute, Worcester, MA, USA",,
211,10.1109/INFVIS.1999.801859,Richard M. Wilson 0002,1,F,"Computer Science Department, University of New Hampshire, Durham, NH, USA","University of New Hampshire, USA",USA
212,10.1109/INFVIS.1999.801859,R. Daniel Bergeron,2,L,"Computer Science Department, University of New Hampshire, Durham, NH, USA",,
213,10.1109/INFVIS.1999.801860,Jarke J. van Wijk,1,F,"Department of Mathematics and Computing Science, Eindhovan University of Technology, Eindhoven, Netherlands","Eindhoven University of Technology, The Netherlands",The Netherlands
214,10.1109/INFVIS.1999.801860,Huub van de Wetering,2,L,"Department of Mathematics and Computing Science, Eindhovan University of Technology, Eindhoven, Netherlands",,
215,10.1109/INFVIS.1999.801861,Hidekazu Shiozawa,1,F,"Department of Information and Computer Science, Keio University, Yokohama, Japan","Keio University, Yokohama, Japan",Japan
216,10.1109/INFVIS.1999.801861,Ken-ichi Okada,2,M,"Department of Information and Computer Science, Keio University, Yokohama, Japan",,
217,10.1109/INFVIS.1999.801861,Yutaka Matsushita,3,L,"Department of Information and Computer Science, Keio University, Yokohama, Japan",,
218,10.1109/INFVIS.1999.801862,Mark Derthick,1,F,"Robotics Institute, Carnegie Mellon University, USA","Carnegie Mellon University, USA",USA
219,10.1109/INFVIS.1999.801862,James Harrison,2,M,"Robotics Institute, Carnegie Mellon University, USA",,
220,10.1109/INFVIS.1999.801862,Andrew Moore,3,M,"Robotics Institute, Carnegie Mellon University, USA",,
221,10.1109/INFVIS.1999.801862,Steven F. Roth,4,L,"Robotics Institute, Carnegie Mellon University, USA",,
222,10.1109/INFVIS.1999.801863,James K. Rayson,1,F,"MITRE Corporation, Bedford, MA, USA","Mitre Corporation, USA",USA
223,10.1109/INFVIS.1999.801864,Michael Higgins,1,F,"MAYA Design Group, Inc., Pittsburgh, PA, USA","MAYA Design Group Inc., Pittsburgh, PA, USA",USA
224,10.1109/INFVIS.1999.801864,Peter Lucas 0002,2,M,"MAYA Design Group, Inc., Pittsburgh, PA, USA",,
225,10.1109/INFVIS.1999.801864,Jeffrey Senn,3,L,,,
226,10.1109/INFVIS.1999.801865,Alfred Inselberg,1,F,"Computer Science Department, Tel-Aviv University, Israel","Tel Aviv University, Israel",Israel
227,10.1109/INFVIS.1999.801865,Tova Avidan,2,L,"Computer Science Department, Tel-Aviv University, Israel",,
228,10.1109/INFVIS.1999.801866,Pak Chung Wong,1,F,"Pacific Northwest National Laboratory, Richland, WA, USA","Pacific Northwest National Laboratory, USA",USA
229,10.1109/INFVIS.1999.801866,Paul Whitney,2,M,"Pacific Northwest National Laboratory, Richland, WA, USA",,
230,10.1109/INFVIS.1999.801866,James J. Thomas,3,L,"Pacific Northwest National Laboratory, Richland, WA, USA",,
231,10.1109/INFVIS.1999.801867,Ming C. Hao,1,F,"Hewlett Packard Research Laboratories, USA","Hewlett Packard Laboratories, USA",USA
232,10.1109/INFVIS.1999.801867,Umeshwar Dayal,2,M,"Hewlett Packard Research Laboratories, USA",,
233,10.1109/INFVIS.1999.801867,Meichun Hsu,3,M,"Hewlett Packard Research Laboratories, USA",,
234,10.1109/INFVIS.1999.801867,Jim Baker,4,M,"Hewlett Packard Research Laboratories, USA",,
235,10.1109/INFVIS.1999.801867,Bob Deletto,5,L,"Hewlett Packard Research Laboratories, USA",,
236,10.1109/INFVIS.1999.801868,Stuart J. Rose,1,F,"Department of Management Information Systems, University of Arizona Tucson, USA","University of Arizona, USA",USA
237,10.1109/INFVIS.1999.801869,Tamara Munzner,1,F,"University of Stanford, USA","Stanford University, USA",USA
238,10.1109/INFVIS.1999.801869,François Guimbretière,2,M,"University of Stanford, USA",,
239,10.1109/INFVIS.1999.801869,George G. Robertson,3,L,"Microsoft Research Limited, USA",,
240,10.1109/INFVIS.2000.885086,Chris Stolte,1,F,"Computer Science Department, University of Stanford, USA","Stanford University, USA",USA
241,10.1109/INFVIS.2000.885086,Pat Hanrahan,2,L,"Computer Science Department, University of Stanford, USA",,
242,10.1109/INFVIS.2000.885087,Christopher Olston,1,F,Xerox-PARC,"Stanford University, USA",USA
243,10.1109/INFVIS.2000.885087,Allison Woodruff,2,L,"University of Stanford, USA",,
244,10.1109/INFVIS.2000.885088,Matthias Kreuseler,1,F,"Department of Computer Science, University of Rostock, Rostock, Germany","University of Rostock, Germany",Germany
245,10.1109/INFVIS.2000.885088,Norma López,2,M,"Department of Computer Science, University of Rostock, Rostock, Germany",,
246,10.1109/INFVIS.2000.885088,Heidrun Schumann,3,L,"Department of Computer Science, University of Rostock, Rostock, Germany",,
247,10.1109/INFVIS.2000.885089,James Abello,1,F,"Information Visualization Research, Shannon Laboratories AT and T Laboratories Research, China",,
248,10.1109/INFVIS.2000.885089,Jeffrey L. Korn,2,L,"Information Visualization Research, Shannon Laboratories AT and T Laboratories Research, China",,
249,10.1109/INFVIS.2000.885090,Ivan Herman,1,F,"Centre for Mathematics and Computer Sciences, Netherlands","Center for Mathematics & Computer Science, Amsterdam, The Netherlands",The Netherlands
250,10.1109/INFVIS.2000.885090,M. Scott Marshall,2,M,"Centre for Mathematics and Computer Sciences, Netherlands",,
251,10.1109/INFVIS.2000.885090,Guy Melançon,3,L,"Centre for Mathematics and Computer Sciences, Netherlands",,
252,10.1109/INFVIS.2000.885091,John T. Stasko,1,F,"GVU Center and College of Computing, Georgia Institute of Technology, Atlanta, GA, USA","Georgia Institute of Technology, USA",USA
253,10.1109/INFVIS.2000.885091,Eugene Zhang,2,L,"GVU Center and College of Computing, Georgia Institute of Technology, Atlanta, GA, USA",,
254,10.1109/INFVIS.2000.885092,Ed H. Chi,1,F,"Xerox Palo Alto Research Center, Palo Alto, CA, USA",,
255,10.1109/INFVIS.2000.885093,Issei Fujishiro,1,F,"Graduate School of Humanities and Sciences, Ochanomizu University, Japan","Ochanomizu University, Tokyo, Japan",Japan
256,10.1109/INFVIS.2000.885093,Rika Furuhata,2,M,"Graduate School of Humanities and Sc, Ochanomizu University, Japan",,
257,10.1109/INFVIS.2000.885093,Yoshihiko Ichikawa,3,M,"Department of Information Sciences, Ochanomizu University, Japan",,
258,10.1109/INFVIS.2000.885093,Yuriko Takeshima,4,L,"Department of Information Sciences, Ochanomizu University, Japan",,
259,10.1109/INFVIS.2000.885094,Staffan Björk,1,F,"Applied research on art and technology, Interactive Institute, Gothenburg, Sweden","Interactive Institute, Gothenburg, Sweden",Sweden
260,10.1109/INFVIS.2000.885094,Johan Redström,2,L,"Applied research on art and technology, Interactive Institute, Gothenburg, Sweden",,
261,10.1109/INFVIS.2000.885095,André Skupin,1,F,"Department of Geography, University of New Orleans, USA","New Orleans University, LA, USA",USA
262,10.1109/INFVIS.2000.885096,Julie Yang-Peláez,1,F,"Department of Mechanical Engineering, Massachusetts Institute of Technology, Cambridge, MA, USA","Massachusetts Institute of Technology, USA",USA
263,10.1109/INFVIS.2000.885096,Woodie Flowers,2,L,"Department of Mechanical Engineering, Massachusetts Institute of Technology, Cambridge, MA, USA",,
264,10.1109/INFVIS.2000.885097,Pak Chung Wong,1,F,"Pacific Northwest National Laboratory, USA","Pacific Northwest National Laboratory, USA",USA
265,10.1109/INFVIS.2000.885097,Wendy Cowley,2,M,"Pacific Northwest National Laboratory, USA",,
266,10.1109/INFVIS.2000.885097,Harlan Foote,3,M,"Pacific Northwest National Laboratory, USA",,
267,10.1109/INFVIS.2000.885097,Elizabeth Jurrus,4,M,"Pacific Northwest National Laboratory, USA",,
268,10.1109/INFVIS.2000.885097,James J. Thomas,5,L,"Pacific Northwest National Laboratory, USA",,
269,10.1109/INFVIS.2000.885098,Susan L. Havre,1,F,"Northwest Division, Battlle-Pacific Northwest, Richland, WA, USA","Pacific Northwest National Laboratory, USA",USA
270,10.1109/INFVIS.2000.885098,Elizabeth G. Hetzler,2,M,"Northwest Division, Battlle-Pacific Northwest, Richland, WA, USA",,
271,10.1109/INFVIS.2000.885098,Lucy T. Nowell,3,L,"Northwest Division, Battlle-Pacific Northwest, Richland, WA, USA",,
272,10.1109/INFVIS.2000.885099,Anton Leuski,1,F,"Center for Intelligent Information Retrieval Department of Computer Science, University of Massachusetts, Amherst, MA, USA","University of Massachusetts, Amherst, USA",USA
273,10.1109/INFVIS.2000.885099,James Allan,2,L,"Center for Intelligent Information Retrieval Department of Computer Science, University of Massachusetts, Amherst, MA, USA",,
274,10.1109/INFVIS.2000.885101,Thomas J. Overbye,1,F,"PowerWorld Corporation, USA","University of Illinois, USA",USA
275,10.1109/INFVIS.2000.885101,Jamie D. Weber,2,L,"University of Illinois, Urbana-Champaign, USA",,
276,10.1109/INFVIS.2000.885102,Isaac Brewer,1,F,"GeoVISTA Center, Department of Geography, Pennslyvania State University, USA","Pennsylvania State University, USA",USA
277,10.1109/INFVIS.2000.885102,Alan M. MacEachren,2,M,"Center for Academic Computing, Pennslyvania State University, USA",,
278,10.1109/INFVIS.2000.885102,Hadi Abdo,3,M,"Center for Academic Computing, Pennslyvania State University, USA",,
279,10.1109/INFVIS.2000.885102,Jack Gundrum,4,M,"Center for Academic Computing, Pennslyvania State University, USA",,
280,10.1109/INFVIS.2000.885102,George Otto,5,L,"Center for Academic Computing, Pennslyvania State University, USA",,
281,10.1109/INFVIS.2000.885103,Pearl Pu,1,F,"LIA-CERI, Université d''Avignon et des Pays de Vaucluse, Avignon, France","Ecole Polytechnique Federale de Lausanne, Switzerland",Switzerland
282,10.1109/INFVIS.2000.885103,Denis Lalanne,2,L,"Database Lab, Computer Science Department, Swiss Federal Institute of Technology, Lausanne, Switzerland",,
283,10.1109/INFVIS.2000.885104,Cristina Russo Dos Santos,1,F,"Eurécom Institute, Sophia-Antipolis, France","Eurecom Institute, Sophia Antipolis, France",France
284,10.1109/INFVIS.2000.885104,Pascal Gros,2,M,"Eurécom Institute, Sophia-Antipolis, France",,
285,10.1109/INFVIS.2000.885104,Pierre Abel,3,M,"Eurécom Institute, Sophia-Antipolis, France",,
286,10.1109/INFVIS.2000.885104,Didier Loisel,4,M,"Eurécom Institute, Sophia-Antipolis, France",,
287,10.1109/INFVIS.2000.885104,N. Trichaud,5,M,"CNET, Sophia-Antipolis, France",,
288,10.1109/INFVIS.2000.885104,J. P. Paris,6,L,"Eurécom Institute, Sophia-Antipolis, France",,
289,10.1109/INFVIS.2000.885105,Monika Büscher,1,F,"Department of Computer Science, University of Århus, Aarhus, Denmark","University of Lancaster, UK",UK
290,10.1109/INFVIS.2000.885105,Dan Shapiro,2,M,"Department of Computer Science, University of Århus, Aarhus, Denmark",,
291,10.1109/INFVIS.2000.885105,Michael Christensen 0002,3,M,"Department of Computer Science, University of Århus, Aarhus, Denmark",,
292,10.1109/INFVIS.2000.885105,Preben Holst Mogensen,4,M,"Department of Sociology, Lancaster University, Lancaster, UK",,
