Year,DOI,AuthorNames-Deduped,AuthorAffiliation,Country
1992,10.1109/VISUAL.1992.235181,M. J. Geller,"Harvard University,USA",USA
1992,10.1109/VISUAL.1992.235181,E. E. Flaco,"Harvard University,USA",USA
1992,10.1109/VISUAL.1992.235181,D. G. Fabricant,"Harvard University,USA",USA
1992,10.1109/VISUAL.1992.235181,B. Estus,,
1992,10.1109/VISUAL.1992.235182,William Ribarsky,,
1992,10.1109/VISUAL.1992.235182,Bob Brown,,
1992,10.1109/VISUAL.1992.235182,Terry Myerson,,
1992,10.1109/VISUAL.1992.235182,Richard Feldmann,,
1992,10.1109/VISUAL.1992.235182,Stuart Smith,,
1992,10.1109/VISUAL.1992.235182,Lloyd Treinish,,
1992,10.1109/VISUAL.1992.235183,Stuart A. Tobet,"Harvard University,USA",USA
1992,10.1109/VISUAL.1992.235183,Joan C. King,,
1992,10.1109/VISUAL.1992.235183,Steven L. Wertheim,,
1992,10.1109/VISUAL.1992.235183,Frank H. Duffy,,
1992,10.1109/VISUAL.1992.235184,Paul T. Breen,,
1992,10.1109/VISUAL.1992.235184,Georges G. Grinstein,,
1992,10.1109/VISUAL.1992.235184,David W. Mizell,,
1992,10.1109/VISUAL.1992.235184,Richard M. Satava,,
1992,10.1109/VISUAL.1992.235184,Bradford Smith,,
1992,10.1109/VISUAL.1992.235184,Michael M. Stephens,,
1992,10.1109/VISUAL.1992.235184,David Zeltzer,,
1992,10.1109/VISUAL.1992.235185,Stephen M. Kosslyn,"Harvard University,USA",USA
1992,10.1109/VISUAL.1992.235185,Nahum D. Gershon,,
1992,10.1109/VISUAL.1992.235185,Haim Levkowitz,,
1992,10.1109/VISUAL.1992.235185,Justin D. Pearlman,,
1992,10.1109/VISUAL.1992.235186,Lloyd A. Treinish,"IBM Research, USA",USA
1992,10.1109/VISUAL.1992.235186,David M. Butler,,
1992,10.1109/VISUAL.1992.235186,Hikmet Senay,,
1992,10.1109/VISUAL.1992.235186,Georges G. Grinstein,,
1992,10.1109/VISUAL.1992.235186,Steve T. Bryson,,
1992,10.1109/VISUAL.1992.235187,William J. Campbell,,
1992,10.1109/VISUAL.1992.235187,George Fekete,,
1992,10.1109/VISUAL.1992.235187,Robert F. Cromp,,
1992,10.1109/VISUAL.1992.235187,Ray Wall,,
1992,10.1109/VISUAL.1992.235187,Michael Goldberg,,
1992,10.1109/VISUAL.1992.235188,Stephen M. Ervin,"Harvard University,USA",USA
1992,10.1109/VISUAL.1992.235189,James T. Kaba,"David Sarnoff Research Center, Princeton, NJ, USA",USA
1992,10.1109/VISUAL.1992.235189,James R. Matey,"David Sarnoff Research Center, Princeton, NJ, USA",USA
1992,10.1109/VISUAL.1992.235189,Gordon Stoll,"David Sarnoff Research Center, Princeton, NJ, USA",USA
1992,10.1109/VISUAL.1992.235189,Herb Taylor,"David Sarnoff Research Center, Princeton, NJ, USA",USA
1992,10.1109/VISUAL.1992.235189,Pat Hanrahan,,
1992,10.1109/VISUAL.1992.235190,John R. Wright,"Hughes Training Inc., West Covina, CA, USA",USA
1992,10.1109/VISUAL.1992.235190,Julia C. Hsieh,"Hughes Training Inc., West Covina, CA, USA",USA
1992,10.1109/VISUAL.1992.235191,Lori L. Scarlatos,"Grumman Data Systems, Woodbury, NY, USA",USA
1992,10.1109/VISUAL.1992.235191,Theodosios Pavlidis,,
1992,10.1109/VISUAL.1992.235192,Mark A. Christon,"Lawrence Livermore National Laboratory, USA",USA
1992,10.1109/VISUAL.1992.235192,T. Spelce,"Lawrence Livermore National Laboratory, USA",USA
1992,10.1109/VISUAL.1992.235193,Thierry Delmarcelle,"Stanford University, USA",USA
1992,10.1109/VISUAL.1992.235193,Lambertus Hesselink,"Stanford University, USA",USA
1992,10.1109/VISUAL.1992.235194,T. J. True,"Digital Equipment Corp.,USA",USA
1992,10.1109/VISUAL.1992.235194,J. F. Hughes,,
1992,10.1109/VISUAL.1992.235195,David R. Nadeau,"Advanced Science Visualization Laboratory, San Diego, CA, USA",USA
1992,10.1109/VISUAL.1992.235195,Michael J. Bailey,"Advanced Science Visualization Laboratory, San Diego, CA, USA",USA
1992,10.1109/VISUAL.1992.235196,Steve Bryson,"NASA, USA",USA
1992,10.1109/VISUAL.1992.235197,Clifford Beshers,"Columbia University, New York, USA",USA
1992,10.1109/VISUAL.1992.235197,Steven K. Feiner,"Columbia University, New York, USA",USA
1992,10.1109/VISUAL.1992.235198,X. Lin,"Center for Computer Legal Research, Pace University, White Plains, NY, USA",USA
1992,10.1109/VISUAL.1992.235199,Nahum D. Gershon,"Mitre Corporation, USA",USA
1992,10.1109/VISUAL.1992.235200,L. R. Seidenberg,"University of New Hampshire, USA",USA
1992,10.1109/VISUAL.1992.235200,Robert B. Jerard,"University of New Hampshire, USA",USA
1992,10.1109/VISUAL.1992.235200,J. Megewick,,
1992,10.1109/VISUAL.1992.235201,Penny Rheingans,"University of North Carolina, Chapel Hill, USA",USA
1992,10.1109/VISUAL.1992.235202,Jeff P. Hultquist,"NASA, USA",USA
1992,10.1109/VISUAL.1992.235202,E. L. Raible,"NASA, USA",USA
1992,10.1109/VISUAL.1992.235203,R. R. Springmeyer,"Lawrence Livermore National Laboratory, USA",USA
1992,10.1109/VISUAL.1992.235203,Meera Blattner,"Lawrence Livermore National Laboratory, USA",USA
1992,10.1109/VISUAL.1992.235203,Nelson L. Max,"Lawrence Livermore National Laboratory, USA",USA
1992,10.1109/VISUAL.1992.235204,Bruce Lucas,"IBM Research, USA",USA
1992,10.1109/VISUAL.1992.235205,William J. Schroeder,"General Electric Corporation Research & Dev. Center, NY, USA",USA
1992,10.1109/VISUAL.1992.235205,William E. Lorensen,"General Electric Corporation Research & Dev. Center, NY, USA",USA
1992,10.1109/VISUAL.1992.235205,G. D. Montanaro,"General Electric Corporation Research & Dev. Center, NY, USA",USA
1992,10.1109/VISUAL.1992.235205,Christopher R. Volpe,"General Electric Corporation Research & Dev. Center, NY, USA",USA
1992,10.1109/VISUAL.1992.235206,Stephen G. Eick,"AT&T Labs, USA",USA
1992,10.1109/VISUAL.1992.235206,Joseph L. Steffen,"AT&T Labs, USA",USA
1992,10.1109/VISUAL.1992.235207,Carla S. Williams,"University of New Mexico, USA",USA
1992,10.1109/VISUAL.1992.235207,John Rasure,"University of New Mexico, USA",USA
1992,10.1109/VISUAL.1992.235207,C. Hansen,,
1992,10.1109/VISUAL.1992.235208,Daniel A. Keim,"University of Munich, Germany",Germany
1992,10.1109/VISUAL.1992.235208,Vincent Y. Lum,,
1992,10.1109/VISUAL.1992.235209,Janice E. Cuny,"University of Massachusetts, Amherst, USA",USA
1992,10.1109/VISUAL.1992.235209,Alfred Hough,"University of Massachusetts, Amherst, USA",USA
1992,10.1109/VISUAL.1992.235209,Joydip Kunda,"University of Massachusetts, Amherst, USA",USA
1992,10.1109/VISUAL.1992.235210,Nelson L. Max,"Lawrence Livermore National Laboratory, USA",USA
1992,10.1109/VISUAL.1992.235210,Roger Crawfis,"Lawrence Livermore National Laboratory, USA",USA
1992,10.1109/VISUAL.1992.235210,Dean Williams,"Lawrence Livermore National Laboratory, USA",USA
1992,10.1109/VISUAL.1992.235211,Jeff P. Hultquist,"NASA, USA",USA
1992,10.1109/VISUAL.1992.235212,Fernando Grinstein,"Naval Research Laboratory, USA",USA
1992,10.1109/VISUAL.1992.235212,Upul Obeysekare,"Naval Research Laboratory, USA",USA
1992,10.1109/VISUAL.1992.235212,Gopal Patnaik,,
1992,10.1109/VISUAL.1992.235213,K. Koyamada,"Tokyo Research Laboratory, Japan",Japan
1992,10.1109/VISUAL.1992.235214,Kalpathi R. Subramanian,"AT&T Labs, USA",USA
1992,10.1109/VISUAL.1992.235214,Bruce F. Naylor,"AT&T Labs, USA",USA
1992,10.1109/VISUAL.1992.235215,William L. Hibbard,"University of Wisconsin, Madison, USA",USA
1992,10.1109/VISUAL.1992.235215,Charles R. Dyer,"University of Wisconsin, Madison, USA",USA
1992,10.1109/VISUAL.1992.235215,Brian E. Paul,"University of Wisconsin, Madison, USA",USA
1992,10.1109/VISUAL.1992.235216,X. Wu,"Western Ontario University, London, Ontario, Canada",Canada
1992,10.1109/VISUAL.1992.235216,Y. Fang,,
1992,10.1109/VISUAL.1992.235217,David Turo,"University of Maryland, College Park, USA",USA
1992,10.1109/VISUAL.1992.235217,B. Johnson,"University of Maryland, College Park, USA",USA
1992,10.1109/VISUAL.1992.235218,Karl Heinz Höhne,,
1992,10.1109/VISUAL.1992.235218,Andreas Pommert,,
1992,10.1109/VISUAL.1992.235218,Martin Riemer,,
1992,10.1109/VISUAL.1992.235218,Thomas Schiemann,,
1992,10.1109/VISUAL.1992.235218,Rainer Schubert,,
1992,10.1109/VISUAL.1992.235218,Ulf Tiede,,
1992,10.1109/VISUAL.1992.235218,Werner Lierse,,
1992,10.1109/VISUAL.1992.235219,Bruce Lucas,"IBM Research, USA",USA
1992,10.1109/VISUAL.1992.235219,G. D. Abrams,"IBM Research, USA",USA
1992,10.1109/VISUAL.1992.235219,Nancy S. Collins,"IBM Research, USA",USA
1992,10.1109/VISUAL.1992.235219,D. A. Epstien,"IBM Research, USA",USA
1992,10.1109/VISUAL.1992.235219,Donna L. Gresh,"IBM Research, USA",USA
1992,10.1109/VISUAL.1992.235219,Kevin P. McAuliffe,"IBM Research, USA",USA
1992,10.1109/VISUAL.1992.235220,R. D. Williams,,
1992,10.1109/VISUAL.1992.235220,Fred L. Wefer,,
1992,10.1109/VISUAL.1992.235220,T. E. Clifton,,
1992,10.1109/VISUAL.1992.235221,T. Todd Elvins,"Advanced Science Visualization Laboratory, San Diego, CA, USA",USA
1992,10.1109/VISUAL.1992.235222,Andrew J. Hanson,"CERN, Geneva, Switzerland",Switzerland
1992,10.1109/VISUAL.1992.235222,Pheng-Ann Heng,,
1992,10.1109/VISUAL.1992.235223,Charles D. Hansen,"Los Alamos National Laboratory, USA",USA
1992,10.1109/VISUAL.1992.235223,Paul A. Hinker,"Los Alamos National Laboratory, USA",USA
1992,10.1109/VISUAL.1992.235224,Hans Hagen,"University of Kaiserslautern, Germany",Germany
1992,10.1109/VISUAL.1992.235224,Stefanie Hahmann,"University of Kaiserslautern, Germany",Germany
1992,10.1109/VISUAL.1992.235225,David N. Kenwright,"University auf Auckland, New Zealand",New Zealand
1992,10.1109/VISUAL.1992.235225,Gordon D. Mallison,"University auf Auckland, New Zealand",New Zealand
1992,10.1109/VISUAL.1992.235226,Jarke J. van Wijk,"Netherlands Energy Research Foundation, Petten, The Netherlands",The Netherlands
1992,10.1109/VISUAL.1992.235227,Kwan-Liu Ma,"University of Utah,USA",USA
1992,10.1109/VISUAL.1992.235227,Philip J. Smith,,
1992,10.1109/VISUAL.1992.235228,Peter L. Williams,"University of Illinois, Urbana-Champaign, USA",USA
1992,10.1109/VISUAL.1992.235229,Georgios Sakas,"Technical University of Darmstadt, Germany",Germany
1992,10.1109/VISUAL.1992.235229,J. Hartig,"Technical University of Darmstadt, Germany",Germany
1992,10.1109/VISUAL.1992.235230,Shigeru Muraki,"Image Understanding Section, Electrotech. Laboratory, Tsukuba, Japan",Japan
1992,10.1109/VISUAL.1992.235231,Ricardo S. Avila,"State University of New York, Stony Brook, USA",USA
1992,10.1109/VISUAL.1992.235231,Lisa M. Sobierajski,"State University of New York, Stony Brook, USA",USA
1992,10.1109/VISUAL.1992.235231,Arie E. Kaufman,"State University of New York, Stony Brook, USA",USA
1993,10.1109/VISUAL.1993.398845,Paul Ning,"Stanford University, USA",USA
1993,10.1109/VISUAL.1993.398845,Lambertus Hesselink,"Stanford University, USA",USA
1993,10.1109/VISUAL.1993.398846,Nelson L. Max,"Lawrence Livermore National Laboratory, USA",USA
1993,10.1109/VISUAL.1993.398846,Barry G. Becker,"Lawrence Livermore National Laboratory, USA",USA
1993,10.1109/VISUAL.1993.398846,Roger Crawfis,"Lawrence Livermore National Laboratory, USA",USA
1993,10.1109/VISUAL.1993.398847,Hans-Heino Ehricke,"University of Tübingen, Germany",Germany
1993,10.1109/VISUAL.1993.398847,Gerhard Daiber,"University of Tübingen, Germany",Germany
1993,10.1109/VISUAL.1993.398847,Wolfgang Straßer,"University of Tübingen, Germany",Germany
1993,10.1109/VISUAL.1993.398848,David A. Lane,"NASA, USA",USA
1993,10.1109/VISUAL.1993.398849,Wim C. de Leeuw,"Delft University of Technology, The Netherlands",The Netherlands
1993,10.1109/VISUAL.1993.398849,Jarke J. van Wijk,"Delft University of Technology, The Netherlands",The Netherlands
1993,10.1109/VISUAL.1993.398850,Andrea J. S. Hin,"Delft University of Technology, The Netherlands",The Netherlands
1993,10.1109/VISUAL.1993.398850,Frits H. Post,"Delft University of Technology, The Netherlands",The Netherlands
1993,10.1109/VISUAL.1993.398851,Ingrid Carlbom,"Digital Equipment Corp.,USA",USA
1993,10.1109/VISUAL.1993.398852,Roni Yagel,"Ohio State University, Columbus, USA",USA
1993,10.1109/VISUAL.1993.398852,Z. Shi,"Ohio State University, Columbus, USA",USA
1993,10.1109/VISUAL.1993.398853,Allen Van Gelder,"University of California, Santa Cruz, USA",USA
1993,10.1109/VISUAL.1993.398853,Jane Wilhelms,"University of California, Santa Cruz, USA",USA
1993,10.1109/VISUAL.1993.398854,Sidney W. Wang,"State University of New York, Stony Brook, USA",USA
1993,10.1109/VISUAL.1993.398854,Arie E. Kaufman,"State University of New York, Stony Brook, USA",USA
1993,10.1109/VISUAL.1993.398855,Michael Stonebraker,"University of California, Berkeley, USA",USA
1993,10.1109/VISUAL.1993.398855,Jolly Chen,"University of California, Berkeley, USA",USA
1993,10.1109/VISUAL.1993.398855,Nobuko Nathan,"University of California, Berkeley, USA",USA
1993,10.1109/VISUAL.1993.398855,Caroline Paxson,"University of California, Berkeley, USA",USA
1993,10.1109/VISUAL.1993.398855,Alan Su,"University of California, Berkeley, USA",USA
1993,10.1109/VISUAL.1993.398855,Jiang Wu,"University of California, Berkeley, USA",USA
1993,10.1109/VISUAL.1993.398856,Peter Kochevar,"Digital Equipment Corp.,USA",USA
1993,10.1109/VISUAL.1993.398856,Zahid Ahmed,"Digital Equipment Corp.,USA",USA
1993,10.1109/VISUAL.1993.398856,J. Shade,,
1993,10.1109/VISUAL.1993.398856,Colin Sharp,,
1993,10.1109/VISUAL.1993.398857,Ken Brodlie,"University of Leeds, UK",UK
1993,10.1109/VISUAL.1993.398857,A. Poon,"University of Leeds, UK",UK
1993,10.1109/VISUAL.1993.398857,Helen Wright,"University of Leeds, UK",UK
1993,10.1109/VISUAL.1993.398857,L. Brankin,"University of Leeds, UK",UK
1993,10.1109/VISUAL.1993.398857,G. Banecki,"University of Leeds, UK",UK
1993,10.1109/VISUAL.1993.398857,A. Gay,"University of Leeds, UK",UK
1993,10.1109/VISUAL.1993.398858,Gudrun Klinker,"Digital Equipment Corp.,USA",USA
1993,10.1109/VISUAL.1993.398859,Jarke J. van Wijk,"Netherlands Energy Research Foundation, Petten, The Netherlands",The Netherlands
1993,10.1109/VISUAL.1993.398859,Robert van Liere,"Netherlands Energy Research Foundation, Petten, The Netherlands",The Netherlands
1993,10.1109/VISUAL.1993.398860,D. Song,"University of Illinois, USA",USA
1993,10.1109/VISUAL.1993.398860,Eric J. Golin,"University of Illinois, USA",USA
1993,10.1109/VISUAL.1993.398861,C. Thornborrow,"Edinburgh University, UK",UK
1993,10.1109/VISUAL.1993.398861,A. J. S. Wilson,"Edinburgh University, UK",UK
1993,10.1109/VISUAL.1993.398861,Chris Faigle,"Edinburgh University, UK",UK
1993,10.1109/VISUAL.1993.398862,Taosong He,"State University of New York, Stony Brook, USA",USA
1993,10.1109/VISUAL.1993.398862,Arie E. Kaufman,"State University of New York, Stony Brook, USA",USA
1993,10.1109/VISUAL.1993.398863,Anselm Spoerri,"Massachusetts Institute of Technology, USA",USA
1993,10.1109/VISUAL.1993.398864,Daniel A. Keim,"University of Munich, Germany",Germany
1993,10.1109/VISUAL.1993.398864,Hans-Peter Kriegel,"University of Munich, Germany",Germany
1993,10.1109/VISUAL.1993.398864,Thomas Seidl 0001,"University of Munich, Germany",Germany
1993,10.1109/VISUAL.1993.398865,Tom M. Morrow,"Oracle Corp., Redwood Shores, CA, USA",USA
1993,10.1109/VISUAL.1993.398865,Sumit Ghosh,"Oracle Corp., Redwood Shores, CA, USA",USA
1993,10.1109/VISUAL.1993.398866,Abdul Waheed,"Michigan State University, USA",USA
1993,10.1109/VISUAL.1993.398866,Diane T. Rover,"Michigan State University, USA",USA
1993,10.1109/VISUAL.1993.398867,Bowen Alpern,"IBM Research, USA",USA
1993,10.1109/VISUAL.1993.398867,Larry Carter,"IBM Research, USA",USA
1993,10.1109/VISUAL.1993.398867,M. Grayson,"IBM Research, USA",USA
1993,10.1109/VISUAL.1993.398867,C. Pelkie,"IBM Research, USA",USA
1993,10.1109/VISUAL.1993.398868,Paul A. Hinker,"Los Alamos National Laboratory, USA",USA
1993,10.1109/VISUAL.1993.398868,Charles D. Hansen,"Los Alamos National Laboratory, USA",USA
1993,10.1109/VISUAL.1993.398869,Andrew J. Hanson,"University of Indiana, Bloomington, USA",USA
1993,10.1109/VISUAL.1993.398869,Robert A. Cross,"University of Indiana, Bloomington, USA",USA
1993,10.1109/VISUAL.1993.398870,Stephen G. Eick,"AT&T Labs, USA",USA
1993,10.1109/VISUAL.1993.398870,Graham J. Wills,"AT&T Labs, USA",USA
1993,10.1109/VISUAL.1993.398871,Mark S. Peercy,"Stanford University, USA",USA
1993,10.1109/VISUAL.1993.398871,Lambertus Hesselink,"Stanford University, USA",USA
1993,10.1109/VISUAL.1993.398872,A. Ravishankar Rao,"IBM Research, USA",USA
1993,10.1109/VISUAL.1993.398872,Gerald L. Lohse,"IBM Research, USA",USA
1993,10.1109/VISUAL.1993.398873,R. R. Springmeyer,"Lawrence Livermore National Laboratory, USA",USA
1993,10.1109/VISUAL.1993.398874,Bernice E. Rogowitz,"IBM Research, USA",USA
1993,10.1109/VISUAL.1993.398874,Lloyd Treinish,"IBM Research, USA",USA
1993,10.1109/VISUAL.1993.398875,Jarke J. van Wijk,"Netherlands Energy Research Foundation, Petten, The Netherlands",The Netherlands
1993,10.1109/VISUAL.1993.398876,Kwan-Liu Ma,"NASA, USA",USA
1993,10.1109/VISUAL.1993.398876,Philip J. Smith,"NASA, USA",USA
1993,10.1109/VISUAL.1993.398877,Roger Crawfis,"Lawrence Livermore National Laboratory, USA",USA
1993,10.1109/VISUAL.1993.398877,Nelson L. Max,"Lawrence Livermore National Laboratory, USA",USA
1993,10.1109/VISUAL.1993.398878,W. E. Lorenson,"General Electric Corporation Research & Dev. Center, NY, USA",USA
1993,10.1109/VISUAL.1993.398879,Brian Corrie,"Australian National University, Canberra, Australia",Australia
1993,10.1109/VISUAL.1993.398879,Paul Mackerras,"Australian National University, Canberra, Australia",Australia
1993,10.1109/VISUAL.1993.398880,Alex T. Pang,"University of California, Santa Cruz, USA",USA
1993,10.1109/VISUAL.1993.398880,Kyle Smith,"University of California, Santa Cruz, USA",USA
1993,10.1109/VISUAL.1993.398881,Peter A. Fletcher,"CSIRO, Australia",Australia
1993,10.1109/VISUAL.1993.398881,Philip K. Robertson,"CSIRO, Australia",Australia
1993,10.1109/VISUAL.1993.398882,Amitabh Varshney,"University of North Carolina, Chapel Hill, USA",USA
1993,10.1109/VISUAL.1993.398882,Frederick P. Brooks Jr.,"University of North Carolina, Chapel Hill, USA",USA
1993,10.1109/VISUAL.1993.398883,Dachywan Wu,"Illinois Institute of Technology, Chicago, USA",USA
1993,10.1109/VISUAL.1993.398883,James Roberge,"Illinois Institute of Technology, Chicago, USA",USA
1993,10.1109/VISUAL.1993.398883,Douglas J. Cork,"Illinois Institute of Technology, Chicago, USA",USA
1993,10.1109/VISUAL.1993.398883,Bao Gia Nguyen,"Illinois Institute of Technology, Chicago, USA",USA
1993,10.1109/VISUAL.1993.398883,Thom Grace,"Illinois Institute of Technology, Chicago, USA",USA
1993,10.1109/VISUAL.1993.398884,A. J. Bladek,"University of Washington, USA",USA
1993,10.1109/VISUAL.1993.398885,Douglas M. Ranken,"Los Alamos National Laboratory, USA",USA
1993,10.1109/VISUAL.1993.398885,John S. George,"Los Alamos National Laboratory, USA",USA
1993,10.1109/VISUAL.1993.398892,G. Celniker,"Schlumberger Laboratory for Computer Science, Austin, TX, USA",USA
1993,10.1109/VISUAL.1993.398892,I. Chakravarty,"Schlumberger Laboratory for Computer Science, Austin, TX, USA",USA
1993,10.1109/VISUAL.1993.398892,J. Moorman,,
1993,10.1109/VISUAL.1993.398893,S. Tyson,"Santos Ltd., Australia",Australia
1993,10.1109/VISUAL.1993.398893,B. Williams,"Santos Ltd., Australia",Australia
1993,10.1109/VISUAL.1993.398894,Hans-Georg Pagendarm,"Deutsches Zentrum für Luft- und Raumfahrt (DLR), Germany",Germany
1993,10.1109/VISUAL.1993.398895,G. David Kerlick,"Boeing, USA",USA
1993,10.1109/VISUAL.1993.398895,E. Kirby,"Boeing, USA",USA
1993,10.1109/VISUAL.1993.398896,H. F. Mayer,"Joanneum Research, Graz, Austria",Austria
1993,10.1109/VISUAL.1993.398896,B. Tabatabai,"Joanneum Research, Graz, Austria",Austria
1993,10.1109/VISUAL.1993.398897,H. Videau,"CNRS,France",France
1993,10.1109/VISUAL.1993.398897,P. Mora de Freitas,"CNRS,France",France
1993,10.1109/VISUAL.1993.398898,Hans Drevermann,"CERN, Geneva, Switzerland",Switzerland
1993,10.1109/VISUAL.1993.398898,D. Kuhm,"CERN, Geneva, Switzerland",Switzerland
1993,10.1109/VISUAL.1993.398898,B. Nilsson,,
1993,10.1109/VISUAL.1993.398899,Lloyd Treinish,"IBM Research, USA",USA
1993,10.1109/VISUAL.1993.398900,P. C. Chen,"Fujitsu America, Inc., San Jose, CA, USA",USA
1993,10.1109/VISUAL.1993.398901,R. J. Moorehead,"Mississippi State University, USA",USA
1993,10.1109/VISUAL.1993.398901,Z. Zhu,"Mississippi State University, USA",USA
1993,10.1109/VISUAL.1993.398902,William E. Lorensen,"General Electric Corporation Research & Dev. Center, NY, USA",USA
1993,10.1109/VISUAL.1993.398902,Harvey E. Cline,"General Electric Corporation Research & Dev. Center, NY, USA",USA
1993,10.1109/VISUAL.1993.398902,C. Nafis,"General Electric Corporation Research & Dev. Center, NY, USA",USA
1993,10.1109/VISUAL.1993.398902,David Altobelli,"General Electric Corporation Research & Dev. Center, NY, USA",USA
1993,10.1109/VISUAL.1993.398902,L. Gleason,"General Electric Corporation Research & Dev. Center, NY, USA",USA
1993,10.1109/VISUAL.1993.398903,Jean-Daniel Boissonnat,"Inria, France",France
1993,10.1109/VISUAL.1993.398903,Bernhard Geiger,"Inria, France",France
1993,10.1109/VISUAL.1993.398904,Patrizia Palamidese,"CNR,Italy",Italy
