,DOI,Year,Conference,PaperType,Author
3216,10.1109/TVCG.2019.2934799,2019,InfoVis,J,Ruizhen Hu
3216,10.1109/TVCG.2019.2934799,2019,InfoVis,J,Tingkai Sha
3216,10.1109/TVCG.2019.2934799,2019,InfoVis,J,Oliver van Kaick
3216,10.1109/TVCG.2019.2934799,2019,InfoVis,J,Oliver Deussen
3216,10.1109/TVCG.2019.2934799,2019,InfoVis,J,Hui Huang 0004
3217,10.1109/TVCG.2019.2934800,2019,InfoVis,J,Honghui Mei
3217,10.1109/TVCG.2019.2934800,2019,InfoVis,J,Wei Chen 0001
3217,10.1109/TVCG.2019.2934800,2019,InfoVis,J,Yating Wei
3217,10.1109/TVCG.2019.2934800,2019,InfoVis,J,Yuanzhe Hu
3217,10.1109/TVCG.2019.2934800,2019,InfoVis,J,Shuyue Zhou
3217,10.1109/TVCG.2019.2934800,2019,InfoVis,J,Bingru Lin
3217,10.1109/TVCG.2019.2934800,2019,InfoVis,J,Ying Zhao 0001
3217,10.1109/TVCG.2019.2934800,2019,InfoVis,J,Jiazhi Xia
3218,10.1109/TVCG.2019.2934801,2019,InfoVis,J,Christine Nothelfer
3218,10.1109/TVCG.2019.2934801,2019,InfoVis,J,Steven Franconeri
3219,10.1109/TVCG.2019.2934802,2019,InfoVis,J,Ashley Suh
3219,10.1109/TVCG.2019.2934802,2019,InfoVis,J,Mustafa Hajij
3219,10.1109/TVCG.2019.2934802,2019,InfoVis,J,Bei Wang
3219,10.1109/TVCG.2019.2934802,2019,InfoVis,J,Carlos Scheidegger
3219,10.1109/TVCG.2019.2934802,2019,InfoVis,J,Paul Rosen
3220,10.1109/TVCG.2019.2934803,2019,InfoVis,J,Andrea Batch
3220,10.1109/TVCG.2019.2934803,2019,InfoVis,J,Andrew Cunningham
3220,10.1109/TVCG.2019.2934803,2019,InfoVis,J,Maxime Cordeil
3220,10.1109/TVCG.2019.2934803,2019,InfoVis,J,Niklas Elmqvist
3220,10.1109/TVCG.2019.2934803,2019,InfoVis,J,Tim Dwyer
3220,10.1109/TVCG.2019.2934803,2019,InfoVis,J,Bruce H. Thomas
3220,10.1109/TVCG.2019.2934803,2019,InfoVis,J,Kim Marriott
3221,10.1109/TVCG.2019.2934804,2019,InfoVis,J,Fearn Bishop
3221,10.1109/TVCG.2019.2934804,2019,InfoVis,J,Johannes Zagermann
3221,10.1109/TVCG.2019.2934804,2019,InfoVis,J,Ulrike Pfeil
3221,10.1109/TVCG.2019.2934804,2019,InfoVis,J,Gemma Sanderson
3221,10.1109/TVCG.2019.2934804,2019,InfoVis,J,Harald Reiterer
3221,10.1109/TVCG.2019.2934804,2019,InfoVis,J,Uta Hinrichs
3222,10.1109/TVCG.2019.2934805,2019,InfoVis,J,Yunhai Wang
3222,10.1109/TVCG.2019.2934805,2019,InfoVis,J,Mingliang Xue
3222,10.1109/TVCG.2019.2934805,2019,InfoVis,J,Yanyan Wang
3222,10.1109/TVCG.2019.2934805,2019,InfoVis,J,Xinyuan Yan
3222,10.1109/TVCG.2019.2934805,2019,InfoVis,J,Baoquan Chen
3222,10.1109/TVCG.2019.2934805,2019,InfoVis,J,Chi-Wing Fu
3222,10.1109/TVCG.2019.2934805,2019,InfoVis,J,Christophe Hurter
3223,10.1109/TVCG.2019.2934806,2019,InfoVis,J,Chen Chen
3223,10.1109/TVCG.2019.2934806,2019,InfoVis,J,Changbo Wang
3223,10.1109/TVCG.2019.2934806,2019,InfoVis,J,Xue Bai
3223,10.1109/TVCG.2019.2934806,2019,InfoVis,J,Peiying Zhang
3223,10.1109/TVCG.2019.2934806,2019,InfoVis,J,Chenhui Li
3224,10.1109/TVCG.2019.2934807,2019,InfoVis,J,Vanessa Peña Araya
3224,10.1109/TVCG.2019.2934807,2019,InfoVis,J,Emmanuel Pietriga
3224,10.1109/TVCG.2019.2934807,2019,InfoVis,J,Anastasia Bezerianos
3225,10.1109/TVCG.2019.2934810,2019,InfoVis,J,Zhutian Chen
3225,10.1109/TVCG.2019.2934810,2019,InfoVis,J,Yun Wang 0012
3225,10.1109/TVCG.2019.2934810,2019,InfoVis,J,Qianwen Wang
3225,10.1109/TVCG.2019.2934810,2019,InfoVis,J,Yong Wang 0021
3225,10.1109/TVCG.2019.2934810,2019,InfoVis,J,Huamin Qu
3226,10.1109/TVCG.2019.2934811,2019,InfoVis,J,Min Lu
3226,10.1109/TVCG.2019.2934811,2019,InfoVis,J,Shuaiqi Wang
3226,10.1109/TVCG.2019.2934811,2019,InfoVis,J,Joel Lanir
3226,10.1109/TVCG.2019.2934811,2019,InfoVis,J,Noa Fish
3226,10.1109/TVCG.2019.2934811,2019,InfoVis,J,Yang Yue
3226,10.1109/TVCG.2019.2934811,2019,InfoVis,J,Daniel Cohen-Or
3226,10.1109/TVCG.2019.2934811,2019,InfoVis,J,Hui Huang 0004
3227,10.1109/TVCG.2019.2934812,2019,InfoVis,J,Jochen Görtler
3227,10.1109/TVCG.2019.2934812,2019,InfoVis,J,Thilo Spinner
3227,10.1109/TVCG.2019.2934812,2019,InfoVis,J,Dirk Streeb
3227,10.1109/TVCG.2019.2934812,2019,InfoVis,J,Daniel Weiskopf
3227,10.1109/TVCG.2019.2934812,2019,InfoVis,J,Oliver Deussen
3228,10.1109/VAST47406.2019.8986909,2019,VAST,C,Alex Bigelow
3228,10.1109/VAST47406.2019.8986909,2019,VAST,C,Carolina Nobre
3228,10.1109/VAST47406.2019.8986909,2019,VAST,C,Miriah D. Meyer
3228,10.1109/VAST47406.2019.8986909,2019,VAST,C,Alexander Lex
3229,10.1109/VAST47406.2019.8986917,2019,VAST,C,Fabian Sperrle
3229,10.1109/VAST47406.2019.8986917,2019,VAST,C,Rita Sevastjanova
3229,10.1109/VAST47406.2019.8986917,2019,VAST,C,Rebecca Kehlbeck
3229,10.1109/VAST47406.2019.8986917,2019,VAST,C,Mennatallah El-Assady
3230,10.1109/VAST47406.2019.8986918,2019,VAST,C,Melanie Tory
3230,10.1109/VAST47406.2019.8986918,2019,VAST,C,Vidya Setlur
3231,10.1109/VAST47406.2019.8986922,2019,VAST,C,Hannah Kim
3231,10.1109/VAST47406.2019.8986922,2019,VAST,C,Dongjin Choi
3231,10.1109/VAST47406.2019.8986922,2019,VAST,C,Barry L. Drake
3231,10.1109/VAST47406.2019.8986922,2019,VAST,C,Alex Endert
3231,10.1109/VAST47406.2019.8986922,2019,VAST,C,Haesun Park
3232,10.1109/VAST47406.2019.8986923,2019,VAST,C,Anjul Tyagi
3232,10.1109/VAST47406.2019.8986923,2019,VAST,C,Zhen Cao
3232,10.1109/VAST47406.2019.8986923,2019,VAST,C,Tyler Estro
3232,10.1109/VAST47406.2019.8986923,2019,VAST,C,Erez Zadok
3232,10.1109/VAST47406.2019.8986923,2019,VAST,C,Klaus Mueller
3233,10.1109/VAST47406.2019.8986934,2019,VAST,C,Minjeong Shin
3233,10.1109/VAST47406.2019.8986934,2019,VAST,C,Alexander Soen
3233,10.1109/VAST47406.2019.8986934,2019,VAST,C,Benjamin T. Readshaw
3233,10.1109/VAST47406.2019.8986934,2019,VAST,C,Stephen M. Blackburn
3233,10.1109/VAST47406.2019.8986934,2019,VAST,C,Mitchell Whitelaw
3233,10.1109/VAST47406.2019.8986934,2019,VAST,C,Lexing Xie
3234,10.1109/VAST47406.2019.8986940,2019,VAST,C,Frederik L. Dennig
3234,10.1109/VAST47406.2019.8986940,2019,VAST,C,Tom Polk
3234,10.1109/VAST47406.2019.8986940,2019,VAST,C,Zudi Lin
3234,10.1109/VAST47406.2019.8986940,2019,VAST,C,Tobias Schreck
3234,10.1109/VAST47406.2019.8986940,2019,VAST,C,Hanspeter Pfister
3234,10.1109/VAST47406.2019.8986940,2019,VAST,C,Michael Behrisch 0001
3235,10.1109/VAST47406.2019.8986943,2019,VAST,C,Shouxing Xiang
3235,10.1109/VAST47406.2019.8986943,2019,VAST,C,Xi Ye
3235,10.1109/VAST47406.2019.8986943,2019,VAST,C,Jiazhi Xia
3235,10.1109/VAST47406.2019.8986943,2019,VAST,C,Jing Wu
3235,10.1109/VAST47406.2019.8986943,2019,VAST,C,Yang Chen
3235,10.1109/VAST47406.2019.8986943,2019,VAST,C,Shixia Liu
3236,10.1109/VAST47406.2019.8986948,2019,VAST,C,Ángel Alexander Cabrera
3236,10.1109/VAST47406.2019.8986948,2019,VAST,C,Will Epperson
3236,10.1109/VAST47406.2019.8986948,2019,VAST,C,Fred Hohman
3236,10.1109/VAST47406.2019.8986948,2019,VAST,C,Minsuk Kahng
3236,10.1109/VAST47406.2019.8986948,2019,VAST,C,Jamie Morgenstern
3236,10.1109/VAST47406.2019.8986948,2019,VAST,C,Duen Horng Chau
